Season,Team,1HisotryHomeWinRatio,1HistoryAwayWinRatio,1homeGainPoins,1homeLosePoins,1awayGainPoins,1awayLosePoins,firstPlay,inPlayoff
1952,MIH,0.0,0.0,0.0,0.0,0.0,0.0,True,False
1952,NYK,88.0,32.35294117647059,9.84,9.2,6.823529411764706,7.4411764705882355,False,True
1952,BOS,86.20689655172414,33.333333333333336,7.275862068965517,7.344827586206897,8.733333333333333,9.766666666666667,False,True
1953,INO,73.52941176470588,13.793103448275863,7.352941176470588,6.911764705882353,2.7241379310344827,10.586206896551724,False,True
1953,BOS,88.0,35.483870967741936,11.88,12.32,5.967741935483871,5.580645161290323,False,True
1953,MNL,77.41935483870968,41.935483870967744,12.096774193548388,10.064516129032258,4.838709677419355,4.870967741935484,False,True
1953,PHW,133.33333333333334,18.75,11.333333333333334,11.38888888888889,8.3125,9.40625,False,False
1953,SYR,72.97297297297297,40.0,9.324324324324325,9.486486486486486,5.166666666666667,4.8,False,True
1953,ROC,80.0,40.0,9.571428571428571,9.914285714285715,4.233333333333333,4.166666666666667,False,True
1953,FTW,64.70588235294117,21.428571428571427,5.911764705882353,5.411764705882353,7.785714285714286,10.178571428571429,False,True
1953,MIH,34.78260869565217,9.375,2.0869565217391304,2.5217391304347827,7.34375,8.9375,False,False
1953,NYK,77.77777777777777,41.37931034482759,7.444444444444445,0.6666666666666666,7.206896551724138,7.0,False,True
1953,BAB,53.125,8.333333333333334,3.3125,3.6875,9.625,16.125,False,True
1954,MIH,56.0,16.666666666666668,4.64,4.84,7.0,10.833333333333334,False,False
1954,MNL,99.99999999999999,57.14285714285714,13.142857142857142,10.035714285714286,4.857142857142857,4.785714285714286,False,True
1954,PHW,30.0,3.846153846153846,1.6,1.85,5.653846153846154,15.038461538461538,False,False
1954,SYR,100.0,33.333333333333336,12.057142857142857,8.628571428571428,7.633333333333334,7.166666666666667,False,True
1954,ROC,78.78787878787878,46.42857142857142,8.303030303030303,8.0,5.785714285714286,6.142857142857143,False,True
1954,BAB,40.0,12.0,4.8,3.933333333333333,12.24,13.28,False,False
1954,NYK,85.18518518518518,53.57142857142857,11.962962962962964,12.481481481481481,4.821428571428571,5.071428571428571,False,True
1954,BOS,87.5,37.5,9.541666666666666,6.958333333333333,5.84375,6.0625,False,True
1954,FTW,89.28571428571428,27.586206896551726,7.821428571428571,6.75,5.482758620689655,6.517241379310345,False,True
1955,ROC,67.6470588235294,52.17391304347826,7.0,6.352941176470588,7.391304347826087,8.391304347826088,False,True
1955,BOS,66.66666666666666,37.931034482758626,9.148148148148149,6.7407407407407405,7.9655172413793105,8.517241379310345,False,True
1955,NYK,70.37037037037037,57.69230769230769,6.296296296296297,6.148148148148148,5.423076923076923,6.230769230769231,False,True
1955,MNL,88.46153846153845,46.42857142857142,9.76923076923077,9.076923076923077,5.107142857142857,6.678571428571429,False,True
1955,MIH,64.70588235294117,19.23076923076923,7.352941176470588,3.9411764705882355,8.923076923076923,8.884615384615385,False,False
1955,FTW,66.66666666666667,40.74074074074074,6.866666666666666,7.2,6.518518518518518,7.555555555555555,False,True
1955,SYR,72.97297297297297,37.931034482758626,11.378378378378379,9.675675675675675,4.586206896551724,4.551724137931035,False,True
1955,PHW,52.38095238095238,22.580645161290324,3.142857142857143,3.4761904761904763,5.419354838709677,5.806451612903226,False,False
1956,SYR,81.81818181818181,42.857142857142854,9.242424242424242,9.272727272727273,7.214285714285714,7.214285714285714,False,True
1956,FTW,85.18518518518518,41.37931034482759,9.25925925925926,9.25925925925926,4.482758620689655,5.896551724137931,False,True
1956,ROC,59.375,14.814814814814813,4.125,4.0625,6.666666666666667,7.111111111111111,False,False
1956,NYK,60.0,27.586206896551726,4.166666666666667,3.466666666666667,4.793103448275862,4.758620689655173,False,False
1956,STL,0.0,0.0,0.0,0.0,0.0,0.0,True,True
1956,MNL,73.07692307692308,44.44444444444444,5.961538461538462,6.038461538461538,4.7407407407407405,4.62962962962963,False,True
1956,BOS,77.77777777777777,20.689655172413794,7.703703703703703,7.0,5.586206896551724,6.931034482758621,False,True
1956,PHW,53.57142857142857,22.580645161290324,4.571428571428571,4.0,4.419354838709677,6.32258064516129,False,True
1957,NYK,45.16129032258065,57.14285714285714,4.483870967741935,3.096774193548387,6.321428571428571,5.392857142857143,False,False
1957,BOS,71.42857142857142,40.625,9.107142857142858,8.642857142857142,4.0,6.25,False,True
1957,SYR,63.88888888888889,36.0,7.027777777777778,6.805555555555555,5.56,7.76,False,True
1957,PHW,80.76923076923076,41.17647058823529,10.26923076923077,9.153846153846153,4.029411764705882,5.352941176470588,False,True
1957,ROC,53.125,24.0,4.28125,4.03125,8.04,9.72,False,False
1957,FTW,67.85714285714285,34.48275862068966,7.607142857142857,8.535714285714286,4.689655172413793,5.241379310344827,False,True
1957,STL,55.55555555555555,38.70967741935484,5.592592592592593,5.074074074074074,6.935483870967742,6.838709677419355,False,True
1957,MNL,53.84615384615385,20.0,6.5,4.230769230769231,7.166666666666667,8.333333333333334,False,True
1958,STL,54.83870967741935,35.71428571428571,5.67741935483871,5.67741935483871,7.75,7.857142857142857,False,True
1958,BOS,82.75862068965517,40.625,12.206896551724139,11.206896551724139,3.1875,3.3125,False,True
1958,NYK,66.66666666666667,30.0,7.0,7.2,7.3,8.1,False,False
1958,DET,0.0,0.0,0.0,0.0,0.0,0.0,True,True
1958,SYR,76.47058823529412,31.03448275862069,6.176470588235294,6.323529411764706,7.241379310344827,8.310344827586206,False,True
1958,PHW,74.99999999999999,18.75,9.535714285714286,8.107142857142858,4.90625,6.84375,False,True
1958,CIN,0.0,0.0,0.0,0.0,0.0,0.0,True,True
1958,MNL,56.66666666666667,22.22222222222222,5.2,3.2666666666666666,9.851851851851851,9.703703703703704,False,False
1959,SYR,82.35294117647058,26.666666666666668,11.205882352941176,10.147058823529411,5.533333333333333,7.333333333333333,False,True
1959,DET,46.66666666666667,44.827586206896555,4.6,4.833333333333333,7.103448275862069,7.448275862068965,False,True
1959,MNL,59.09090909090909,15.384615384615383,5.363636363636363,5.681818181818182,10.153846153846153,13.384615384615385,False,True
1959,CIN,60.71428571428571,35.71428571428571,7.392857142857143,5.464285714285714,9.178571428571429,8.928571428571429,False,False
1959,STL,74.19354838709677,31.03448275862069,8.03225806451613,8.193548387096774,4.793103448275862,6.862068965517241,False,True
1959,NYK,56.25,35.483870967741936,6.1875,4.78125,5.741935483870968,5.67741935483871,False,True
1959,BOS,83.33333333333334,60.0,11.933333333333334,12.0,5.533333333333333,5.466666666666667,False,True
1959,PHW,58.62068965517242,33.33333333333333,7.517241379310345,7.586206896551724,8.727272727272727,8.909090909090908,False,False
1960,BOS,96.29629629629629,44.11764705882353,13.481481481481481,14.296296296296296,3.176470588235294,3.7941176470588234,False,True
1960,CIN,28.125,12.0,2.71875,2.90625,15.12,16.72,False,False
1960,MNL,55.55555555555555,29.032258064516128,6.62962962962963,6.814814814814815,6.709677419354839,6.67741935483871,False,True
1960,DET,41.935483870967744,25.0,5.0,5.032258064516129,8.15625,8.0,False,True
1960,NYK,63.63636363636363,50.0,6.7272727272727275,6.7272727272727275,6.133333333333334,5.4,False,False
1960,PHW,64.51612903225806,25.0,5.0,1.8387096774193548,10.03125,9.84375,False,True
1960,SYR,57.142857142857146,37.5,9.657142857142857,9.714285714285714,4.0625,4.15625,False,True
1960,STL,84.84848484848484,42.42424242424242,9.727272727272727,3.4242424242424243,6.151515151515151,6.090909090909091,False,True
1961,CIN,30.3030303030303,12.903225806451614,3.0303030303030303,3.242424242424242,8.612903225806452,9.419354838709678,False,False
1961,LAK,0.0,0.0,0.0,0.0,0.0,0.0,True,True
1961,NYK,39.39393939393939,31.25,5.606060606060606,5.454545454545454,4.0,6.71875,False,False
1961,SYR,82.35294117647058,38.70967741935484,10.264705882352942,6.029411764705882,6.903225806451613,7.096774193548387,False,True
1961,PHW,80.64516129032258,34.285714285714285,8.290322580645162,7.193548387096774,6.371428571428571,7.571428571428571,False,True
1961,BOS,89.28571428571428,71.42857142857143,12.535714285714286,10.571428571428571,3.1142857142857143,4.171428571428572,False,True
1961,DET,54.83870967741935,32.0,6.419354838709677,5.935483870967742,9.36,10.8,False,True
1961,STL,82.35294117647058,37.142857142857146,9.970588235294118,8.117647058823529,7.2,7.0,False,True
1962,LAK,58.064516129032256,23.52941176470588,5.419354838709677,5.483870967741935,5.911764705882353,6.117647058823529,False,True
1962,PHW,75.0,32.5,7.125,6.03125,4.15,5.55,False,True
1962,NYK,28.571428571428573,25.925925925925924,1.7428571428571429,2.142857142857143,11.148148148148149,11.925925925925926,False,False
1962,CHP,0.0,0.0,0.0,0.0,0.0,0.0,True,False
1962,STL,82.85714285714286,40.54054054054054,11.4,10.457142857142857,6.5675675675675675,6.702702702702703,False,False
1962,CIN,55.882352941176464,34.375,5.0,5.323529411764706,7.375,7.3125,False,True
1962,SYR,60.526315789473685,25.806451612903228,9.710526315789474,9.763157894736842,6.161290322580645,7.32258064516129,False,True
1962,BOS,74.99999999999999,61.53846153846153,11.107142857142858,10.178571428571429,3.3333333333333335,3.282051282051282,False,True
1962,DET,66.66666666666667,13.793103448275863,6.1,5.7,10.827586206896552,10.344827586206897,False,True
1963,NYK,55.55555555555556,9.09090909090909,4.972222222222222,4.194444444444445,12.151515151515152,12.818181818181818,False,False
1963,CHZ,0.0,0.0,0.0,0.0,0.0,0.0,True,False
1963,LAK,74.28571428571429,48.64864864864865,7.514285714285714,6.485714285714286,2.5135135135135136,3.2432432432432434,False,True
1963,DET,53.333333333333336,31.03448275862069,5.566666666666666,6.1,7.827586206896552,7.931034482758621,False,True
1963,BOS,76.66666666666667,70.27027027027027,14.7,9.866666666666667,4.702702702702703,4.1891891891891895,False,True
1963,STL,51.351351351351354,23.52941176470588,6.054054054054054,6.216216216216216,7.764705882352941,10.764705882352942,False,True
1963,CIN,60.00000000000001,40.54054054054054,7.3428571428571425,7.457142857142857,5.162162162162162,5.378378378378378,False,True
1963,SYR,71.42857142857143,35.29411764705882,12.2,11.371428571428572,7.647058823529412,8.264705882352942,False,True
1963,SFW,0.0,0.0,0.0,0.0,0.0,0.0,True,False
1964,DET,45.16129032258065,28.571428571428573,4.806451612903226,4.161290322580645,6.9714285714285715,7.9714285714285715,False,False
1964,PHI,0.0,0.0,0.0,0.0,0.0,0.0,True,True
1964,BAL,0.0,0.0,0.0,0.0,0.0,0.0,True,False
1964,BOS,83.33333333333334,52.5,11.9,10.033333333333333,2.475,2.375,False,True
1964,STL,76.92307692307692,38.88888888888889,7.82051282051282,5.923076923076923,7.055555555555555,7.222222222222222,False,True
1964,CIN,61.53846153846153,40.54054054054054,6.282051282051282,5.512820512820513,6.54054054054054,6.297297297297297,False,True
1964,NYK,37.142857142857146,13.88888888888889,3.7142857142857144,3.9714285714285715,9.722222222222221,12.555555555555555,False,False
1964,LAK,75.67567567567568,55.55555555555556,8.837837837837839,9.054054054054054,3.0,4.416666666666667,False,True
1964,SFW,41.02564102564102,28.94736842105263,4.282051282051282,4.128205128205129,6.394736842105263,6.7105263157894735,False,True
1965,PHI,76.92307692307692,36.36363636363636,8.0,8.192307692307692,9.969696969696969,10.787878787878787,False,True
1965,DET,30.0,21.875,2.1,1.9333333333333333,13.21875,13.8125,False,False
1965,NYK,27.77777777777778,28.125,3.0555555555555554,3.1944444444444446,11.3125,12.0625,False,False
1965,LAK,63.1578947368421,40.54054054054054,8.526315789473685,7.657894736842105,7.513513513513513,7.4324324324324325,False,True
1965,BAL,52.63157894736842,23.52941176470588,5.2894736842105265,5.052631578947368,4.4411764705882355,7.5,False,True
1965,SFW,64.1025641025641,57.89473684210526,10.051282051282051,9.974358974358974,4.421052631578948,4.0,False,False
1965,STL,67.5,53.125,7.95,7.675,5.875,6.3125,False,True
1965,CIN,86.48648648648648,50.0,10.864864864864865,9.621621621621621,4.5,4.868421052631579,False,True
1965,BOS,86.66666666666667,60.526315789473685,12.4,10.066666666666666,3.736842105263158,3.6052631578947367,False,True
1966,SFW,29.41176470588235,21.428571428571427,2.9705882352941178,3.6176470588235294,13.857142857142858,13.357142857142858,False,False
1966,LAK,64.1025641025641,61.764705882352935,6.82051282051282,7.17948717948718,4.823529411764706,5.117647058823529,False,True
1966,CIN,80.55555555555556,48.57142857142858,9.083333333333334,8.527777777777779,6.457142857142857,6.857142857142857,False,True
1966,STL,81.25,48.38709677419355,11.65625,9.0,5.580645161290323,5.354838709677419,False,True
1966,NYK,44.11764705882353,27.027027027027028,3.9705882352941178,4.0,7.216216216216216,7.378378378378378,False,False
1966,DET,43.333333333333336,40.0,4.066666666666666,4.1,6.9,7.233333333333333,False,False
1966,BAL,60.526315789473685,43.333333333333336,6.894736842105263,6.473684210526316,8.233333333333333,9.366666666666667,False,True
1966,PHI,53.84615384615385,28.94736842105263,5.038461538461538,4.3076923076923075,6.947368421052632,7.973684210526316,False,True
1966,BOS,87.09677419354838,72.97297297297297,13.806451612903226,12.35483870967742,3.2432432432432434,3.1621621621621623,False,True
1967,BAL,82.85714285714286,11.428571428571429,10.2,10.314285714285715,10.114285714285714,10.914285714285715,False,False
1967,LAK,70.0,37.142857142857146,8.575,7.35,4.4,4.542857142857143,False,True
1967,BOS,83.87096774193549,50.0,12.741935483870968,11.290322580645162,6.368421052631579,6.026315789473684,False,True
1967,SFW,47.22222222222222,27.27272727272727,4.138888888888889,3.888888888888889,7.545454545454546,8.545454545454545,False,True
1967,PHI,63.88888888888889,54.054054054054056,7.861111111111111,3.111111111111111,4.108108108108108,4.0,False,True
1967,NYK,57.142857142857146,15.384615384615383,5.628571428571429,5.9714285714285715,5.794871794871795,8.282051282051283,False,True
1967,CIN,70.73170731707317,29.72972972972973,7.146341463414634,6.7317073170731705,6.324324324324325,7.405405405405405,False,True
1967,DET,43.333333333333336,12.903225806451614,4.566666666666666,4.7,10.225806451612904,11.193548387096774,False,False
1967,STL,70.96774193548387,20.0,8.935483870967742,8.935483870967742,8.285714285714286,8.2,False,True
1967,CHI,0.0,0.0,0.0,0.0,0.0,0.0,True,True
1968,SFW,63.1578947368421,31.707317073170735,8.868421052631579,9.263157894736842,4.7073170731707314,4.512195121951219,False,True
1968,SEA,0.0,0.0,0.0,0.0,0.0,0.0,True,False
1968,SDI,0.0,0.0,0.0,0.0,0.0,0.0,True,False
1968,STL,57.57575757575757,33.333333333333336,4.757575757575758,3.8484848484848486,8.277777777777779,8.0,False,True
1968,BOS,72.97297297297297,68.42105263157895,10.567567567567568,10.18918918918919,3.1578947368421053,2.710526315789474,False,True
1968,CHI,51.515151515151516,26.31578947368421,4.303030303030303,4.212121212121212,7.2368421052631575,7.052631578947368,False,True
1968,NYK,54.054054054054056,34.21052631578947,3.2972972972972974,3.7567567567567566,6.368421052631579,6.526315789473684,False,True
1968,DET,37.5,28.94736842105263,2.5625,2.8125,7.684210526315789,8.026315789473685,False,True
1968,CIN,58.53658536585366,36.111111111111114,5.365853658536586,4.048780487804878,6.277777777777778,5.833333333333333,False,False
1968,LAK,51.21951219512196,35.13513513513514,7.536585365853658,7.902439024390244,5.945945945945946,6.243243243243243,False,True
1968,BAL,33.333333333333336,7.894736842105263,3.5277777777777777,3.611111111111111,8.526315789473685,10.81578947368421,False,False
1968,PHI,94.28571428571429,71.7948717948718,12.942857142857143,12.542857142857143,2.41025641025641,2.3333333333333335,False,True
1969,NYK,54.054054054054056,52.5,6.648648648648648,6.8108108108108105,4.175,4.05,False,True
1969,CHI,26.82926829268293,37.83783783783784,2.1951219512195124,2.731707317073171,5.621621621621622,5.378378378378378,False,False
1969,BAL,44.73684210526316,35.0,5.842105263157895,6.315789473684211,6.875,6.675,False,True
1969,DET,55.26315789473684,35.0,5.631578947368421,4.315789473684211,7.925,7.7,False,False
1969,ATL,0.0,0.0,0.0,0.0,0.0,0.0,True,True
1969,CIN,64.1025641025641,33.333333333333336,6.538461538461538,6.17948717948718,7.923076923076923,7.948717948717949,False,False
1969,MIL,0.0,0.0,0.0,0.0,0.0,0.0,True,False
1969,SDI,19.51219512195122,8.571428571428571,1.5121951219512195,1.7317073170731707,3.5428571428571427,9.6,False,True
1969,SEA,29.72972972972973,18.91891891891892,3.1621621621621623,2.8378378378378377,10.513513513513514,10.675675675675675,False,False
1969,SFW,60.97560975609756,39.02439024390244,6.829268292682927,6.951219512195122,7.560975609756097,8.292682926829269,False,True
1969,PHX,0.0,0.0,0.0,0.0,0.0,0.0,True,False
1969,PHI,79.41176470588235,65.85365853658537,11.058823529411764,11.088235294117647,3.048780487804878,2.6097560975609757,False,True
1969,LAK,73.17073170731707,46.34146341463415,11.560975609756097,10.097560975609756,2.6341463414634148,3.2439024390243905,False,True
1969,BOS,77.77777777777779,51.21951219512196,8.0,8.25,3.073170731707317,2.4634146341463414,False,True
1970,NYK,73.17073170731707,50.0,9.536585365853659,7.682926829268292,4.184210526315789,3.9210526315789473,False,True
1970,SEA,52.77777777777778,22.22222222222222,4.5,3.6944444444444446,9.055555555555555,10.25,False,False
1970,ATL,71.7948717948718,54.28571428571429,8.102564102564102,5.076923076923077,6.942857142857143,7.6571428571428575,False,True
1970,BAL,78.37837837837839,67.56756756756756,7.891891891891892,8.108108108108109,4.027027027027027,4.45945945945946,False,True
1970,CHI,60.6060606060606,34.285714285714285,5.848484848484849,6.212121212121212,5.6,7.8,False,True
1970,CIN,52.77777777777778,46.15384615384615,4.444444444444445,4.972222222222222,6.256410256410256,6.102564102564102,False,False
1970,PHX,29.72972972972973,10.81081081081081,3.054054054054054,3.324324324324324,7.378378378378378,7.837837837837838,False,True
1970,SDI,65.78947368421052,23.684210526315788,7.868421052631579,8.052631578947368,7.447368421052632,7.0,False,False
1970,PHI,68.42105263157895,65.78947368421052,10.789473684210526,10.947368421052632,5.2105263157894735,5.0,False,True
1970,LAK,78.04878048780488,58.97435897435897,8.707317073170731,6.682926829268292,4.538461538461538,4.717948717948718,False,True
1970,BOS,64.86486486486487,55.0,9.91891891891892,9.783783783783784,5.275,4.625,False,False
1970,SFW,61.111111111111114,47.5,5.388888888888889,6.138888888888889,8.325,7.9,False,False
1970,MIL,45.0,20.51282051282051,3.825,4.4,9.615384615384615,9.35897435897436,False,True
1970,DET,55.26315789473684,22.22222222222222,5.657894736842105,4.473684210526316,10.777777777777779,10.11111111111111,False,False
1971,NYK,73.17073170731707,70.0,12.121951219512194,12.512195121951219,2.125,2.0,False,True
1971,BOS,41.02564102564102,32.5,3.4615384615384617,3.4871794871794872,7.225,6.95,False,False
1971,CHI,56.09756097560976,25.0,5.560975609756097,5.390243902439025,8.525,7.95,False,True
1971,SDI,51.21951219512196,10.0,7.146341463414634,7.170731707317073,2.975,8.65,False,False
1971,SEA,55.0,24.390243902439025,4.225,4.3,7.560975609756097,7.536585365853658,False,False
1971,DET,43.90243902439025,25.0,3.8536585365853657,3.951219512195122,4.525,6.225,False,False
1971,PHI,56.41025641025641,39.02439024390244,9.461538461538462,9.615384615384615,4.658536585365853,4.512195121951219,False,True
1971,BAL,60.97560975609756,46.34146341463415,6.048780487804878,6.097560975609756,4.487804878048781,4.317073170731708,False,True
1971,CIN,60.6060606060606,34.146341463414636,5.757575757575758,5.96969696969697,8.414634146341463,8.024390243902438,False,False
1971,BUF,0.0,0.0,0.0,0.0,0.0,0.0,True,False
1971,CLE,0.0,0.0,0.0,0.0,0.0,0.0,True,False
1971,PHX,53.65853658536586,30.0,4.024390243902439,3.097560975609756,6.9,6.875,False,False
1971,POR,0.0,0.0,0.0,0.0,0.0,0.0,True,False
1971,SFW,43.24324324324324,35.0,4.054054054054054,4.216216216216216,8.725,9.15,False,True
1971,LAK,65.85365853658537,48.64864864864865,7.951219512195122,8.097560975609756,5.513513513513513,5.4324324324324325,False,True
1971,ATL,63.41463414634147,43.90243902439025,6.414634146341464,5.585365853658536,6.317073170731708,6.219512195121951,False,True
1971,MIL,68.29268292682927,60.97560975609756,8.560975609756097,9.121951219512194,4.536585365853658,4.2439024390243905,False,True
1972,CIN,43.58974358974359,29.26829268292683,5.0,5.461538461538462,8.097560975609756,8.926829268292684,False,False
1972,ATL,51.21951219512196,36.58536585365854,6.195121951219512,4.780487804878049,7.341463414634147,7.634146341463414,False,True
1972,CHI,73.17073170731707,48.78048780487805,11.268292682926829,11.0,4.097560975609756,4.634146341463414,False,True
1972,PHI,58.53658536585366,51.21951219512196,6.682926829268292,6.024390243902439,5.219512195121951,5.414634146341464,False,False
1972,BUF,37.5,14.634146341463415,4.05,4.125,9.902439024390244,10.121951219512194,False,False
1972,SEA,67.5,26.82926829268293,7.925,6.675,9.804878048780488,10.097560975609756,False,False
1972,NYK,78.04878048780488,48.78048780487805,9.512195121951219,8.951219512195122,4.829268292682927,4.7073170731707314,False,True
1972,DET,58.53658536585366,48.78048780487805,5.0,4.878048780487805,5.463414634146342,6.2682926829268295,False,False
1972,PHX,65.85365853658537,48.78048780487805,8.439024390243903,8.463414634146341,5.7317073170731705,6.048780487804878,False,False
1972,MIL,92.6829268292683,68.29268292682927,17.75609756097561,18.048780487804876,2.902439024390244,3.024390243902439,False,True
1972,HOU,0.0,0.0,0.0,0.0,0.0,0.0,True,False
1972,CLE,26.82926829268293,10.0,2.8536585365853657,2.902439024390244,17.875,17.875,False,False
1972,LAK,73.17073170731707,42.5,11.195121951219512,11.24390243902439,4.925,6.3,False,True
1972,POR,45.0,21.951219512195124,5.15,4.825,9.195121951219512,9.146341463414634,False,False
1972,BAL,63.41463414634147,40.0,8.536585365853659,8.170731707317072,7.075,8.3,False,True
1972,BOS,60.97560975609756,45.0,7.975609756097561,6.804878048780488,5.625,5.675,False,True
1972,GSW,0.0,0.0,0.0,0.0,0.0,0.0,True,True
1973,BUF,31.707317073170735,20.0,3.097560975609756,3.2195121951219514,8.7,15.55,False,False
1973,ATL,53.65853658536586,34.146341463414636,6.2926829268292686,3.926829268292683,8.121951219512194,7.975609756097561,False,True
1973,CLE,31.707317073170735,24.390243902439025,2.5121951219512195,2.8292682926829267,11.439024390243903,11.585365853658537,False,False
1973,BAL,53.65853658536586,39.02439024390244,7.365853658536586,7.439024390243903,7.609756097560975,8.073170731707316,False,True
1973,CHI,70.73170731707317,68.29268292682927,12.512195121951219,12.24390243902439,3.5365853658536586,3.1219512195121952,False,True
