RegularSeason,Season,Date,HomeTeam,AwayTeam,HistoryHomeWin,HistoryHomeLose,newFeature,HomeTeamWin
1,0.694915254,0.7,LAK,GSW,62,14,1.235819176,win
1,0.949152542,0.933333333,CLE,PHX,21,10,0.769026999,lose
1,0.966101695,0.95,SAN,MIL,18,6,1.524650479,win
1,0.762711864,0.766666667,MIA,BOS,19,11,1.166824345,win
1,0.389830508,0.383333333,BOS,ATL,58,18,0.767060178,lose
1,0.694915254,0.7,BOS,IND,44,15,1.178807948,win
0,0.915254237,0.916666667,SAN,LAK,44,24,0.940927153,lose
1,0.525423729,0.533333333,IND,CHI,34,14,1.365184485,win
1,0.86440678,0.85,POR,SAN,36,17,1.171377806,win
0,0.474576271,0.483333333,BUF,WAS,5,5,1.148592717,win
1,0.796610169,0.8,BOS,SAN,12,10,0.916898098,lose
1,0.288135593,0.3,LAK,PHI,49,17,1.495991634,win
1,0.915254237,0.9,MIL,CLE,46,14,1.444405714,win
1,0.406779661,0.4,BUF,BOS,14,10,1.029759409,lose
1,0.050847458,0.05,TRI,DNN,5,0,2.275307475,win
1,0.220338983,0.233333333,STL,NYK,44,6,1.202889825,win
1,0.898305085,0.883333333,VAN,LAC,6,2,1.107975813,win
1,0.423728814,0.416666667,SEA,LAK,53,31,0.795751099,lose
1,0.796610169,0.783333333,ATL,BOS,42,29,1.147786685,win
1,0.338983051,0.35,BOS,NYK,135,34,1.556680952,win
1,0.915254237,0.9,POR,TRN,4,2,1.215364236,win
1,0.220338983,0.233333333,NYK,PHW,42,17,0.879606045,lose
0,0.86440678,0.866666667,UTA,CHI,18,8,1.060143261,lose
1,0.220338983,0.233333333,STL,BOS,34,21,1.287338143,win
1,0.457627119,0.45,KCO,HOU,3,2,1.068093054,win
1,0.728813559,0.733333333,GSW,PHI,24,5,1.04772779,lose
1,0.745762712,0.75,NJN,WAS,21,14,1.572295808,win
1,0.491525424,0.5,CLE,HOU,24,9,1.115843097,win
1,0.949152542,0.933333333,GSW,MIN,16,6,0.838271174,lose
1,0.915254237,0.916666667,DAL,UTA,29,18,0.879606045,lose
1,0.627118644,0.633333333,IND,DET,42,19,0.834437086,lose
1,0.813559322,0.816666667,SEA,LAK,53,31,0.958351729,lose
1,0.474576271,0.483333333,PHX,CLE,30,5,1.267412652,win
1,0.423728814,0.433333333,PHI,BUF,13,8,1.205080883,win
1,0,0,PHW,WCP,5,6,0.60315843,lose
1,0.593220339,0.6,CLE,SAN,20,5,0.878300507,lose
1,0.847457627,0.85,MIA,SAN,11,5,1.326061551,win
1,0.779661017,0.783333333,MIN,DEN,21,5,1.113031764,win
1,0.525423729,0.516666667,LAK,NYK,53,26,0.994546163,lose
0,0.152542373,0.166666667,FTW,STL,9,2,1.57673481,win
1,0.050847458,0.066666667,CHS,MNL,4,3,0.81677704,lose
1,0.220338983,0.233333333,CIN,STL,32,11,1.209850995,win
1,0.508474576,0.5,DET,BOS,63,49,1.129874909,win
1,0.542372881,0.533333333,POR,CHI,26,17,1.043366802,lose
1,0.830508475,0.833333333,POR,DAL,35,11,1.61313466,win
1,0.525423729,0.516666667,ATL,SAN,20,5,1.317555099,win
1,0.457627119,0.466666667,ATL,CHI,50,23,1.172945393,win
1,0.627118644,0.616666667,POR,SEA,55,16,1.557710504,win
1,0.118644068,0.116666667,FTW,BOS,21,5,1.317052982,win
1,0.677966102,0.666666667,LAC,NYK,9,5,0.997327756,lose
1,0.677966102,0.666666667,NYK,WAS,32,6,1.162869008,win
1,0.101694915,0.116666667,SYR,MNL,32,5,1.419502167,win
1,0.644067797,0.65,MIL,NYK,47,21,1.340475265,win
1,0.474576271,0.483333333,SEA,WAS,23,6,0.690913039,lose
1,1,1,GS,WAZ,0,1,0.816777042,lose
1,0.559322034,0.566666667,GSW,CHI,19,10,1.037787301,lose
1,0.389830508,0.383333333,MIL,SEA,41,15,1.600883005,win
1,0.779661017,0.766666667,POR,NYK,28,9,1.330179755,win
1,0.830508475,0.833333333,CHI,NYK,59,16,1.511037529,win
0,0.949152542,0.95,ORL,DET,14,9,1.306843266,win
1,0.372881356,0.383333333,MIL,SEA,41,15,1.217740318,win
1,0.694915254,0.7,HOU,WAS,22,8,1.131983957,win
0,0.847457627,0.85,DET,ATL,52,23,0.857615894,lose
1,0.898305085,0.9,IND,MIA,23,1,1.299740857,win
0,0.661016949,0.666666667,DET,ATL,52,23,1.212706252,win
1,0.796610169,0.8,DAL,SAN,34,25,0.80192655,lose
1,0.06779661,0.083333333,MNL,FTW,34,3,1.519205298,win
1,0.576271186,0.583333333,UTA,POR,50,8,1.146001019,win
1,0.694915254,0.7,PHI,SAC,12,5,1.114900662,win
1,0.915254237,0.9,IND,SAN,18,10,0.845604465,lose
1,0.576271186,0.566666667,SAN,PHI,22,6,0.952128666,lose
1,0.559322034,0.566666667,SDC,GSW,9,5,0.833675877,lose
1,0.203389831,0.216666667,MNL,NYK,29,6,1.196338139,lose
1,0.847457627,0.833333333,PHI,VAN,3,0,1.187468162,win
1,0.508474576,0.516666667,GSW,DEN,37,11,1.151266686,win
1,0.050847458,0.066666667,ROC,WCP,7,0,1.195283477,win
1,0.677966102,0.683333333,UTA,SAN,44,13,1.289647962,win
0,0.406779661,0.416666667,LAK,CHI,48,14,1.674392939,win
1,0.559322034,0.566666667,MIL,LAK,40,14,1.0021579,lose
1,0.694915254,0.7,HOU,NYK,29,10,1.253080727,win
1,0.254237288,0.266666667,BOS,STL,54,7,1.654977744,lose
1,0.440677966,0.433333333,GSW,NYK,16,11,1.395946216,win
1,0.949152542,0.933333333,DEN,ORL,7,8,0.903259315,lose
1,0.949152542,0.933333333,POR,DAL,35,11,0.829342844,lose
1,0.220338983,0.216666667,SYR,CIN,18,6,1.025369333,lose
1,0.576271186,0.566666667,NYK,DAL,14,4,1.094481237,win
0,0.949152542,0.95,ORL,DET,14,9,1.216090261,win
1,0.271186441,0.266666667,LAK,DET,70,15,1.237417217,win
1,0.627118644,0.616666667,KCK,DEN,14,2,1.001210568,lose
1,0.152542373,0.166666667,STL,FTW,7,4,0.896121098,lose
0,0.474576271,0.483333333,WAS,BOS,35,20,1.17978906,win
1,0.186440678,0.2,PHW,BOS,48,17,1.35710647,lose
1,0.813559322,0.816666667,MIA,MIL,21,6,1.269351863,win
1,0.779661017,0.783333333,HOU,PHI,24,6,1.557470745,win
1,0.13559322,0.133333333,SYR,PHW,59,14,0.912537109,lose
0,0.796610169,0.8,GSW,PHX,37,32,0.960914168,lose
1,0.966101695,0.95,MIA,DET,20,12,0.85538832,lose
1,0.559322034,0.566666667,NJN,PHI,30,25,0.953642384,lose
1,0.966101695,0.966666667,DEN,NJN,19,6,0.997327756,lose
1,0.203389831,0.216666667,STL,BOS,34,21,1.087334437,win
1,0.593220339,0.6,WAS,NJN,25,10,1.391788077,win
1,0.813559322,0.816666667,SAC,POR,25,13,1.215364236,win
1,0.06779661,0.083333333,BOS,PHW,59,6,1.820245982,win
1,0.677966102,0.666666667,LAC,PHX,18,16,1.020411866,lose
1,0.627118644,0.633333333,MIL,DET,60,13,1.42721041,win
1,1,1,GS,HOU,0,1,0.948515273,lose
1,0.881355932,0.883333333,MIN,DET,9,4,1.314811825,win
1,0.915254237,0.916666667,CHI,IND,40,7,0.944491268,lose
1,0.983050847,0.983333333,PHI,SAC,12,5,1.026805424,lose
1,0.305084746,0.316666667,SFW,STL,24,11,0.909108361,lose
1,0.711864407,0.716666667,NYK,BOS,107,65,1.079566177,win
1,0.86440678,0.866666667,TRN,DAL,3,4,1.21180012,win
1,0.966101695,0.966666667,DAL,ATL,13,10,1.033838339,lose
1,0.050847458,0.05,BOS,SHE,1,0,1.225165565,lose
1,0.915254237,0.9,PHI,WAZ,8,2,1.200162183,win
1,0.677966102,0.683333333,NJN,WAS,21,14,2.103698918,win
1,0.830508475,0.816666667,MIN,CLE,4,7,0.869472336,lose
1,0.593220339,0.583333333,DAL,SEA,24,10,1.055527255,lose
1,0.966101695,0.95,MIL,BOS,51,20,1.172658468,win
0,0.915254237,0.916666667,PHX,SAC,27,8,0.941695882,lose
1,0.118644068,0.133333333,MNL,ROC,27,3,1.663255066,win
1,0.983050847,0.983333333,BOS,TRN,14,1,1.062960544,win
1,0.406779661,0.416666667,POR,CIN,2,2,0.952523084,lose
1,0.86440678,0.866666667,PHX,GSW,69,14,1.708948885,win
1,0.93220339,0.933333333,ORL,MIA,13,11,1.180159482,win
1,0.06779661,0.083333333,BOS,TRI,2,0,1.501479496,win
1,0.898305085,0.883333333,DEN,ORL,7,8,0.887417218,lose
1,0.491525424,0.483333333,CHI,GSW,27,10,0.998625516,lose
1,0.694915254,0.7,POR,PHX,48,22,1.14953806,win
1,0.474576271,0.483333333,POR,BOS,23,11,1.026076159,lose
1,0.491525424,0.5,CHI,MIL,48,22,0.962937144,lose
1,0.983050847,0.983333333,DET,NYK,77,34,2.471638358,win
1,0.457627119,0.45,PHI,DET,64,27,0.899793725,lose
1,0.118644068,0.133333333,BAB,MNL,5,9,0.82420229,lose
0,1,1,PHX,LAC,33,11,0.746767581,lose
1,0.661016949,0.666666667,DET,IND,43,16,1.162157048,win
1,0.847457627,0.85,ORL,PHX,9,5,1.15567856,win
0,0.813559322,0.816666667,SAN,DEN,47,8,1.391788077,win
1,0.491525424,0.5,ATL,CLE,52,16,0.937517997,lose
1,0,0.016666667,CLR,DTF,2,1,0.980132451,lose
1,0.813559322,0.8,MIN,DEN,21,5,0.949503311,lose
0,0.644067797,0.65,POR,DAL,35,11,1.228616734,win
1,0.661016949,0.666666667,LAK,SAC,37,5,1.492141939,win
1,0.610169492,0.616666667,IND,KCK,5,2,1.166824345,win
1,0.796610169,0.783333333,NYK,SAC,12,1,1.400189214,win
1,0.084745763,0.1,PHW,MNL,27,4,1.139688895,win
1,0.06779661,0.083333333,PHW,ROC,19,5,1.171377806,win
0,0.542372881,0.55,WAS,ATL,33,14,1.172658468,win
1,0.93220339,0.933333333,NJN,POR,12,9,1.425647203,win
1,0.338983051,0.35,NYK,DET,76,25,1.073478396,win
1,0.711864407,0.716666667,UTA,GSW,40,5,1.23178808,win
1,0.389830508,0.383333333,SEA,BOS,26,17,0.921791232,lose
0,0.745762712,0.75,CHI,DET,55,29,1.328623989,win
1,0.661016949,0.666666667,HOU,SAC,27,6,1.21419393,win
1,0.694915254,0.7,WAS,PHX,17,7,1.100970699,win
1,0.694915254,0.7,WAS,BOS,35,20,1.17978906,win
1,0.796610169,0.8,ORL,LAC,7,2,1.267412652,win
1,0.661016949,0.65,PHI,GSW,15,10,1.097748344,win
1,0.915254237,0.916666667,NYK,ORL,15,8,1.35881999,win
1,0.423728814,0.433333333,NYK,ATL,51,18,1.164795087,win
1,0.93220339,0.933333333,SAN,LAK,44,24,1.413652575,win
1,0.423728814,0.433333333,POR,CLE,28,6,1.408940398,win
1,0.576271186,0.583333333,MIL,DEN,18,10,1.280706402,win
1,0.745762712,0.75,UTA,CLE,16,2,1.509403973,win
1,0.796610169,0.783333333,GSW,DEN,37,11,1.16861946,win
1,0.542372881,0.55,DEN,BOS,17,6,1.53554084,win
1,0.101694915,0.116666667,FTW,PHW,27,1,1.502869757,win
1,0.389830508,0.383333333,ATL,BOS,42,29,1.282820415,win
1,0.745762712,0.75,SAN,PHI,22,6,1.1408099,win
1,0.694915254,0.683333333,WAS,POR,17,7,0.98013245,lose
1,0.491525424,0.5,GSW,WAS,15,5,1.026805424,lose
1,0.474576271,0.483333333,CHI,ATL,49,20,1.084679911,win
1,0,0.016666667,BOS,PRO,6,4,0.740100015,lose
1,0.677966102,0.683333333,SAC,UTA,21,17,0.944705977,lose
1,1,0.983333333,UTA,MEM,6,3,0.91012299,lose
1,0.745762712,0.75,GSW,MIA,6,3,1.212269082,win
1,0.661016949,0.65,LAK,PHX,84,17,1.439569537,win
1,0.86440678,0.866666667,NYK,CHI,59,19,1.055527255,lose
1,0.050847458,0.066666667,SLB,MNL,3,2,0.768731332,lose
1,0.593220339,0.583333333,CHI,SDC,4,1,1.443467789,win
1,0.830508475,0.833333333,LAK,HOU,52,12,0.993558922,lose
1,0.915254237,0.916666667,LAC,HOU,17,16,1.16163846,win
1,0.966101695,0.966666667,PHI,CHI,55,23,1.254569537,win
1,0.406779661,0.4,CLE,SEA,21,10,0.966705979,lose
1,0.983050847,0.983333333,SAN,SEA,42,9,1.444405714,win
1,0.915254237,0.9,HOU,MIN,24,7,0.936891313,lose
1,0.084745763,0.083333333,BAB,INO,5,2,1.52465048,win
1,0.983050847,0.966666667,LAC,NJN,11,4,1.332980132,win
1,0.796610169,0.783333333,MIN,DAL,16,13,0.84011353,lose
1,0.881355932,0.883333333,SAN,VAN,8,2,1.294514558,win
1,0.86440678,0.866666667,HOU,DAL,37,14,1.340181105,win
1,0.898305085,0.9,GSW,POR,43,21,0.844941768,lose
1,0.966101695,0.95,MIL,LAK,40,14,0.967064017,lose
1,0.728813559,0.733333333,DEN,NJN,19,6,1.19205298,win
1,0.949152542,0.95,CLE,MEM,1,2,0.7128236,lose
1,0.949152542,0.933333333,SAC,MIN,16,9,1.327262694,win
1,0.86440678,0.866666667,ORL,SEA,7,6,1.372185431,win
1,0.745762712,0.733333333,MIA,GSW,11,3,0.772225566,lose
0,1,1,SAN,SAC,29,7,1.241501104,win
1,0.406779661,0.416666667,CHI,PHI,43,31,1.240480134,win
1,0.728813559,0.716666667,NJN,LAK,12,12,0.947996961,lose
1,0.13559322,0.133333333,SYR,BOS,55,19,1.143487859,win
1,0.779661017,0.766666667,UTA,MIL,13,8,1.670680316,win
1,0.86440678,0.85,CHI,WAZ,9,5,0.94243505,lose
1,0.86440678,0.866666667,NJN,CHI,33,12,1.027558213,lose
1,0.627118644,0.616666667,GSW,CLE,23,6,1.163907285,win
1,0.525423729,0.533333333,CHI,HOU,28,10,1.092606667,win
1,0.813559322,0.816666667,GSW,MIN,16,6,0.79078868,lose
1,0.355932203,0.35,PHI,CIN,27,4,1.362996691,win
1,0.661016949,0.666666667,MIL,NJN,40,13,1.382686851,win
1,0.93220339,0.916666667,MIA,MEM,3,2,0.980132449,lose
1,0.966101695,0.95,LAC,HOU,17,16,0.833844025,lose
1,0.796610169,0.8,SAN,GSW,35,11,0.980132452,lose
1,0.677966102,0.666666667,POR,LAC,33,2,1.187202686,win
1,0.440677966,0.45,BAL,HOU,4,2,0.943377483,lose
0,0.474576271,0.483333333,GSW,WAS,15,5,1.182382002,win
1,0.288135593,0.283333333,PHI,DET,64,27,1.002926228,lose
1,0.559322034,0.55,GSW,SDC,8,2,0.96723597,lose
1,0.728813559,0.733333333,MIA,CLE,22,5,0.879236464,lose
1,0.559322034,0.566666667,IND,HOU,14,10,1.324503312,win
1,0.779661017,0.766666667,SEA,ORL,12,2,1.271109272,win
1,0.898305085,0.883333333,WAZ,UTA,3,4,0.731209922,lose
1,0.203389831,0.216666667,DET,STL,30,20,0.96723597,lose
1,0.847457627,0.833333333,WAS,ATL,33,14,1.30684327,win
1,0.762711864,0.75,WAS,MIL,27,14,0.883499674,lose
1,0.93220339,0.916666667,NJN,PHX,13,8,1.460197326,win
1,0.86440678,0.866666667,IND,SAN,18,10,0.59896983,lose
1,0.644067797,0.633333333,IND,KCK,5,2,0.840113528,lose
1,0.06779661,0.066666667,MNL,PHW,32,4,1.531456956,win
1,0.525423729,0.516666667,SAN,GSW,35,11,0.896121098,lose
1,0.610169492,0.616666667,KCK,HOU,12,5,1.286423843,win
1,0.915254237,0.916666667,GSW,NJN,13,7,1.520205433,win
1,0.169491525,0.183333333,MNL,NYK,29,6,1.204162725,win
1,0.745762712,0.75,UTA,SAN,44,13,1.618358228,win
0,0.457627119,0.466666667,NYK,CAP,4,1,0.901721855,lose
1,0.661016949,0.65,MIL,NJN,40,13,1.346048564,win
1,0.355932203,0.35,SDI,SFW,8,4,1.417422313,win
1,0.101694915,0.1,SYR,ROC,20,2,1.267000483,win
1,0.728813559,0.733333333,POR,HOU,38,22,1.284311486,win
1,0.762711864,0.766666667,LAK,SEA,75,16,1.129874909,win
1,0.847457627,0.833333333,DET,DEN,19,7,1.085146641,win
1,0.627118644,0.633333333,NJN,CHI,33,12,0.993028929,lose
1,0.627118644,0.616666667,GSW,KCK,15,4,1.25525735,win
1,0.593220339,0.6,WAS,CLE,37,10,1.043366802,lose
1,0.406779661,0.416666667,BOS,PHI,94,25,0.941945472,lose
1,0.13559322,0.15,SYR,PHW,59,14,1.151266686,win
1,1,1,LAC,PHI,11,8,1.2684067,win
1,0.355932203,0.366666667,SEA,BAL,10,5,0.968464206,lose
1,0.779661017,0.783333333,WAS,DEN,12,7,0.879891631,lose
1,0.593220339,0.583333333,NYK,PHI,66,30,0.953642384,lose
1,0.898305085,0.883333333,ATL,CLE,52,16,1.413652575,win
1,0.796610169,0.8,DEN,DAL,39,16,1.2684067,win
1,0.694915254,0.7,PHI,GSW,15,10,1.342355311,win
1,0.830508475,0.833333333,SEA,PHX,61,28,1.349690589,win
1,0.813559322,0.8,LAC,WAS,5,6,1.009390134,lose
1,0.796610169,0.783333333,MIL,DAL,14,1,1.286423842,win
1,0.050847458,0.05,CHS,PHW,9,2,3.49172186,win
1,0.237288136,0.233333333,STL,NYK,44,6,1.277142284,win
1,0.779661017,0.783333333,ATL,SAC,14,1,1.210751852,win
1,0.338983051,0.333333333,PHI,NYK,66,31,1.176158941,win
1,0.762711864,0.766666667,WAS,CLE,37,10,0.926426562,lose
1,1,0.983333333,GS,DEN,0,1,0.967880794,lose
1,0.93220339,0.916666667,ATL,MIA,22,7,1.132221967,win
1,0.915254237,0.916666667,NYK,MIA,22,5,1.170713762,win
1,0.745762712,0.75,SAN,HOU,41,16,0.964323862,lose
1,0.711864407,0.716666667,CHA,PHX,7,3,0.879891631,lose
1,0.016949153,0.033333333,CHS,NYK,8,1,1.334069169,win
0,0.491525424,0.5,WAS,CLE,37,10,1.127152318,win
1,0.796610169,0.8,SAN,DEN,47,8,1.220164888,win
1,0.86440678,0.866666667,MIA,ORL,18,8,0.867658235,lose
1,0.186440678,0.2,SYR,NYK,63,6,1.102649008,lose
0,0.508474576,0.516666667,HOU,PHI,24,6,1.487701041,win
1,0.762711864,0.75,PHI,DEN,20,4,0.898454748,lose
1,0.779661017,0.783333333,GSW,DAL,22,18,1.172658468,win
1,0.711864407,0.7,CHA,HOU,7,6,1.029969691,lose
1,0.457627119,0.45,CAP,BUF,3,1,1.605748906,lose
1,0.86440678,0.866666667,POR,DAL,35,11,1.163907285,win
1,0.847457627,0.85,IND,LAK,13,8,1.418063969,win
1,0.118644068,0.133333333,MIH,BAB,5,0,1.899006622,win
1,0.830508475,0.833333333,SEA,HOU,52,16,1.155156104,win
1,0.13559322,0.15,SYR,BOS,55,19,1.148592717,win
0,0.847457627,0.85,SEA,HOU,52,16,0.993745403,lose
1,0.338983051,0.35,DET,PHI,52,23,0.969119727,lose
1,0.06779661,0.066666667,PHW,WCP,5,6,1.225165565,win
1,0.661016949,0.65,MIL,SEA,41,15,1.372185433,win
1,0.93220339,0.933333333,MIA,CHI,13,13,1.410434502,win
0,0.474576271,0.483333333,HOU,BOS,23,19,0.98013245,lose
1,0.440677966,0.433333333,BAL,SEA,11,1,1.489047378,win
1,0.06779661,0.066666667,BOS,BAB,13,3,1.334648442,win
1,0.813559322,0.816666667,DET,NYK,77,34,1.277672661,win
1,0.406779661,0.416666667,SEA,BAL,10,5,1.074603048,win
1,0.220338983,0.233333333,DET,SYR,11,5,0.693489942,lose
1,0.745762712,0.75,WAS,IND,32,10,0.965718738,lose
1,0.084745763,0.083333333,BAB,NYK,12,6,1.136062613,win
1,0.847457627,0.85,PHI,POR,24,11,1.493535163,win
1,0.898305085,0.883333333,PHI,DET,64,27,1.050985399,win
1,0.898305085,0.9,NYK,HOU,31,8,1.209525149,win
1,0.728813559,0.733333333,SAN,MIL,18,6,1.169835505,win
1,0.813559322,0.816666667,SEA,CHI,27,13,1.139403973,win
1,0.813559322,0.8,DEN,SEA,38,12,1.216716145,win
1,0.338983051,0.35,DET,SFW,16,10,0.880118935,lose
1,0.813559322,0.8,MIA,ATL,25,4,1.313794559,win
1,0.728813559,0.716666667,ORL,NYK,11,11,1.15710081,win
1,0.728813559,0.733333333,GSW,BOS,13,12,0.89941566,lose
1,0.627118644,0.633333333,DAL,DET,11,11,0.980132451,lose
1,0.728813559,0.716666667,PHX,LAC,33,11,1.470198676,win
1,0.237288136,0.25,NYK,DET,76,25,0.872556938,lose
1,0.813559322,0.8,ORL,SAC,8,5,1.150590268,win
1,0.966101695,0.966666667,TRN,NYK,7,9,0.966327768,lose
1,0.86440678,0.866666667,WAZ,LAK,5,3,1.286423842,win
1,0.13559322,0.15,MNL,NYK,29,6,1.081525463,lose
1,1,1,SAN,LAK,44,24,0.932706687,lose
1,0.898305085,0.9,MIN,POR,12,16,1.098424297,win
1,0.271186441,0.283333333,CIN,BOS,26,25,1.145455996,win
1,0.93220339,0.916666667,LAC,NYK,9,5,1.347682121,win
1,0.322033898,0.333333333,CIN,BOS,26,25,0.991529339,lose
1,0.13559322,0.133333333,MNL,SYR,31,5,1.154378218,win
1,0.796610169,0.783333333,CHA,NJN,16,4,1.156877647,win
1,0.966101695,0.966666667,LAK,SEA,75,16,1.403371464,win
1,0.796610169,0.783333333,PHX,GSW,69,14,1.143487859,win
1,0.779661017,0.783333333,MIL,GSW,28,6,1.271109272,win
1,0.728813559,0.733333333,NJN,MIA,21,9,1.073478396,win
1,0.186440678,0.2,BOS,STL,54,7,1.163907285,win
1,0.593220339,0.583333333,POR,DAL,35,11,1.444405717,win
1,0.728813559,0.733333333,PHI,ORL,12,11,1.306843268,win
1,0.813559322,0.816666667,MIL,ORL,20,6,0.610433368,lose
1,0.915254237,0.916666667,POR,CHI,26,17,1.344832895,win
1,0.847457627,0.833333333,IND,WAS,27,8,1.106601154,win
1,0.389830508,0.383333333,DET,LAK,41,33,0.912537109,lose
1,0.966101695,0.966666667,MIA,ORL,18,8,1.229054977,win
0,0.423728814,0.433333333,NYK,BAL,37,6,1.509403973,win
1,0.881355932,0.883333333,POR,SAN,36,17,1.188671269,win
1,0.406779661,0.4,DET,NYK,77,34,1.514750153,win
1,0.593220339,0.6,SDC,DAL,5,2,0.946718843,lose
1,0.644067797,0.633333333,HOU,DAL,37,14,1.555427585,win
1,0.305084746,0.3,LAK,STL,36,9,1.030395654,lose
1,0.949152542,0.95,TRN,IND,6,7,1.300560367,win
1,0.830508475,0.833333333,SAN,GSW,35,11,1.375624493,win
1,0.677966102,0.683333333,POR,CHI,26,17,1.071611479,win
1,0.271186441,0.283333333,SYR,CIN,18,6,0.992698251,lose
1,0.677966102,0.683333333,ATL,NYK,44,21,1.470198675,win
1,0.949152542,0.933333333,SAC,NOH,2,0,1.343144468,win
1,0.745762712,0.733333333,HOU,ORL,10,4,1.058097531,win
1,0.050847458,0.05,AND,SLB,2,0,1.568211918,win
1,0.576271186,0.566666667,PHI,CHI,55,23,1.255794704,win
1,0.050847458,0.066666667,DNN,AND,3,1,1.359538563,win
0,0.983050847,0.983333333,WAZ,MIA,6,10,0.949503311,lose
1,0.525423729,0.516666667,KCK,DEN,14,2,1.486534219,win
1,0.796610169,0.783333333,PHI,SAC,12,5,0.966327768,lose
1,0.542372881,0.533333333,SEA,HOU,52,16,0.98013245,lose
1,0.491525424,0.5,BOS,NYK,135,34,0.930295206,lose
1,0.830508475,0.833333333,CHA,DET,15,7,1.031718368,lose
0,0.813559322,0.816666667,LAK,SAN,44,20,1.230379032,win
1,0.559322034,0.566666667,UTA,WAS,7,2,1.036140019,lose
1,0.796610169,0.783333333,WAS,MIA,10,7,1.087334437,win
