RegularSeason,Season,Date,HomeTeam,AwayTeam,HistoryHomeWin,HistoryHomeLose,newFeature,HomeTeamWin
1,0.779661017,0.783333333,SAC,PHX,21,14,0.91565005,lose
1,0.593220339,0.6,PHI,BOS,73,40,1.034584254,lose
1,0.254237288,0.25,LAK,PHW,4,3,1.110816776,lose
1,0.711864407,0.716666667,LAC,SEA,18,20,0.999541014,lose
1,0.186440678,0.2,MNL,CIN,12,2,1.527183117,win
1,0.93220339,0.933333333,LAC,SEA,18,20,0.928546532,lose
1,0.86440678,0.866666667,CLE,SEA,21,10,0.704038801,lose
1,0.711864407,0.716666667,NYK,CHA,13,5,0.980132451,lose
1,0.491525424,0.5,CLE,MIL,37,22,1.902610048,win
1,0.423728814,0.416666667,BOS,LAK,63,25,0.888957338,lose
1,0.847457627,0.85,ATL,WAS,33,7,1.228822773,win
1,0.050847458,0.066666667,SHE,SYR,1,3,0.823311257,lose
0,0.661016949,0.666666667,SAN,LAK,44,24,0.786685256,lose
1,0.305084746,0.3,BAL,NYK,27,13,1.016887416,lose
1,0.474576271,0.466666667,GSW,KCO,5,0,1.179221856,win
1,0.13559322,0.133333333,BOS,SYR,55,10,1.14977076,win
1,0.440677966,0.433333333,NYK,BUF,15,4,1.505203408,win
1,0.813559322,0.816666667,LAK,SAC,37,5,1.128637366,win
1,0.440677966,0.45,PHX,CHI,25,11,1.029139072,lose
1,0.898305085,0.883333333,TRN,WAZ,11,4,1.104876578,win
1,0.711864407,0.716666667,LAC,BOS,8,10,0.854766672,lose
1,0.491525424,0.483333333,PHX,NOHJ,4,1,0.884509772,lose
1,0.966101695,0.95,CLE,NYK,39,26,1.423525701,win
1,0.915254237,0.916666667,GSW,WAZ,4,2,0.980132451,lose
1,0.491525424,0.483333333,BUF,PHI,12,4,0.9565148,lose
1,0.169491525,0.166666667,MNL,STL,19,7,1.182918474,lose
1,0.983050847,0.966666667,GSW,POR,43,21,1.029139073,lose
1,0.491525424,0.483333333,NYK,MIL,43,24,0.92491372,lose
1,0.033898305,0.033333333,BAB,ROC,6,6,1.287624981,win
1,0.627118644,0.616666667,HOU,WAS,22,8,0.993200882,lose
1,0.610169492,0.6,WAS,DEN,12,7,1.225165564,win
1,0.050847458,0.05,FTW,NYK,20,4,1.556680949,win
0,0.542372881,0.55,WAS,SEA,17,8,0.889379445,lose
1,0.830508475,0.833333333,SAC,HOU,21,12,1.165063102,win
0,0.745762712,0.75,POR,SEA,55,16,1.179221856,win
1,0.305084746,0.316666667,CIN,SFW,17,9,1.287338143,win
1,0.372881356,0.383333333,ATL,CIN,5,3,1.43468663,win
1,0.644067797,0.633333333,BOS,WAS,35,13,1.15710081,win
1,0.542372881,0.533333333,BOS,HOU,42,7,0.96723597,lose
1,0.423728814,0.433333333,CLE,CHI,41,27,0.800671578,lose
1,0.118644068,0.116666667,FTW,PHW,27,1,1.580858795,win
1,0.949152542,0.933333333,PHX,HOU,37,14,1.10014867,win
1,0.016949153,0.016666667,BOS,NYK,135,34,0.776708733,lose
1,0.966101695,0.966666667,CLE,MIL,37,22,1.212706252,win
1,0.915254237,0.916666667,NYK,CHA,13,5,1.30684327,win
1,0.525423729,0.533333333,IND,HOU,14,10,1.033112582,lose
1,0.338983051,0.35,SFW,LAK,17,15,1.062669919,lose
1,0.796610169,0.8,CHA,WAS,13,3,1.127823643,win
1,0.779661017,0.783333333,CLE,ORL,16,6,1.089036058,win
1,0.983050847,0.966666667,MIL,IND,42,12,1.266004415,win
1,0.796610169,0.8,NYK,PHX,25,14,1.098424297,win
1,0.457627119,0.45,NYK,CLE,48,13,1.262862965,win
1,0,0.016666667,CLR,PRO,2,0,1.341233878,win
1,0.474576271,0.483333333,PHI,BUF,13,8,1.169280819,win
0,0.983050847,0.983333333,PHX,DAL,34,10,1.439569537,win
1,0.745762712,0.75,HOU,DET,25,9,0.963520034,lose
1,0.644067797,0.65,SAN,LAC,27,6,1.218164616,win
1,0.762711864,0.766666667,MIA,WAS,10,3,1.287624981,win
0,0.355932203,0.366666667,STL,SFW,24,2,1.17615894,win
1,0.661016949,0.65,CLE,BOS,43,32,1.221148626,win
1,0.762711864,0.75,CHA,ATL,13,7,1.202889825,win
1,0.796610169,0.783333333,SAN,LAC,27,6,1.257836646,win
1,0.983050847,0.983333333,DET,MIL,58,27,1.848249768,win
1,0.86440678,0.866666667,NYK,WAZ,12,3,0.953995585,lose
1,0.101694915,0.1,BAB,MIH,9,0,1.300175699,win
1,0.881355932,0.883333333,MIA,HOU,9,6,1.425647202,win
1,0.728813559,0.733333333,POR,UTA,41,8,1.453863137,win
1,0.86440678,0.866666667,MIN,PHX,12,12,0.798626439,lose
1,0.474576271,0.466666667,BOS,CLE,50,13,1.036140019,lose
0,0.338983051,0.35,STL,SFW,24,2,1.128637366,win
1,0.86440678,0.866666667,SAC,VAN,10,1,1.423525701,win
1,0,0.016666667,DTF,CLR,0,2,0.596602364,lose
1,0.745762712,0.75,LAC,CHA,8,4,1.154026918,win
1,0.271186441,0.283333333,CIN,CHZ,1,0,1.369672271,win
1,0.610169492,0.616666667,ATL,CHI,50,23,1.460589531,win
1,0.084745763,0.083333333,PHW,FTW,24,4,1.592715235,win
1,0.86440678,0.866666667,HOU,LAC,27,7,1.131983957,win
1,0.796610169,0.8,BOS,DET,98,22,0.949503311,lose
1,0.898305085,0.9,SAC,MIN,16,9,1.014523063,lose
1,0.93220339,0.933333333,TRN,MIA,4,8,1.120151372,win
1,0.525423729,0.533333333,PHI,NYK,66,31,1.127152317,win
1,1,1,DET,ORL,22,6,1.205080883,win
1,0.966101695,0.95,ORL,CLE,13,7,1.244612636,win
1,0.644067797,0.633333333,GSW,NJN,13,7,0.853663747,lose
1,0.762711864,0.766666667,MIA,CHA,10,9,1.343729971,win
1,0.033898305,0.033333333,MNL,WCP,6,1,1.894922733,win
1,0.474576271,0.483333333,NYK,PHX,25,14,1.097748344,win
1,0.576271186,0.566666667,SEA,PHX,61,28,0.897304355,lose
1,0.677966102,0.683333333,NJN,GSW,10,10,0.993745403,lose
1,0.694915254,0.7,SEA,SAC,32,7,1.065361359,win
1,0.593220339,0.583333333,DAL,SAN,34,25,1.026805424,lose
1,0.491525424,0.5,SEA,NYK,29,11,1.114660432,win
1,0.711864407,0.716666667,CHA,IND,16,7,1.109097246,win
1,0.101694915,0.116666667,MNL,SYR,31,5,0.696983077,lose
1,0.796610169,0.8,GSW,POR,43,21,1.113031764,win
1,0.542372881,0.533333333,NYK,KCK,9,4,0.86310171,lose
0,0.745762712,0.75,CHI,NYK,59,16,1.338717493,win
1,0.542372881,0.55,GSW,NOHJ,4,4,1.244612636,win
0,0.93220339,0.933333333,NJN,IND,29,15,0.960914166,lose
1,0.983050847,0.983333333,SAC,PHX,21,14,1.013930121,lose
1,0.915254237,0.916666667,VAN,UTA,1,8,0.726024036,lose
1,0.525423729,0.533333333,HOU,ATL,34,8,1.165562914,win
0,0.542372881,0.55,SEA,PHX,61,28,1.33654425,win
1,0.694915254,0.7,UTA,ATL,15,5,1.131983957,win
1,0.06779661,0.066666667,WCP,NYK,8,6,0.98013245,lose
1,0.593220339,0.6,SEA,LAK,53,31,0.965281958,lose
1,0.593220339,0.6,IND,CHI,34,14,1.073478396,win
1,0.898305085,0.9,HOU,SEA,49,20,0.932897151,lose
1,0.389830508,0.383333333,PHI,SEA,27,15,0.94633478,lose
1,0,0,SLB,NYK,5,4,0.98013245,lose
1,0.423728814,0.433333333,CLE,SEA,21,10,0.967880794,lose
0,0.288135593,0.3,BOS,SFW,20,4,1.156877647,win
1,0.559322034,0.566666667,DEN,PHX,32,16,1.165562914,win
1,0.813559322,0.816666667,ATL,CLE,52,16,0.879606042,lose
1,0.677966102,0.683333333,CLE,DAL,15,5,1.011247765,lose
1,0.406779661,0.416666667,SDI,BUF,2,0,1.233614981,win
1,0.983050847,0.983333333,MIL,UTA,15,7,1.143487859,win
1,0.966101695,0.966666667,MIL,TRN,17,4,1.037787299,lose
1,0.847457627,0.85,MIL,DEN,18,10,1.180159482,win
1,0.423728814,0.416666667,PHX,CLE,30,5,1.258080458,win
1,0.355932203,0.366666667,STL,BOS,34,21,0.862516556,lose
1,0.186440678,0.183333333,STL,MNL,25,5,1.176158941,lose
1,0.779661017,0.783333333,ATL,HOU,30,8,1.233614981,win
1,0.881355932,0.883333333,MIN,LAK,14,14,1.403973508,win
1,0.542372881,0.55,NOHJ,CLE,7,4,1.315114427,win
1,0.86440678,0.866666667,CHA,MIA,12,7,1.293774835,win
1,0.86440678,0.85,LAK,UTA,38,12,1.420191917,win
1,0.152542373,0.166666667,SYR,MNL,32,5,1.406964325,win
0,0.796610169,0.8,NYK,IND,46,10,1.372185431,win
1,0.406779661,0.416666667,DET,CLE,54,10,1.08102844,win
1,0.644067797,0.65,UTA,LAK,35,18,1.372185431,win
1,0.525423729,0.516666667,POR,IND,15,4,1.08102844,win
0,0.677966102,0.683333333,IND,ATL,53,12,0.995690108,lose
1,0.559322034,0.566666667,POR,BOS,23,11,0.835995326,lose
1,0.050847458,0.066666667,SHE,INO,1,3,0.807167898,lose
1,0.694915254,0.7,PHI,IND,39,16,1.172315283,win
1,0.186440678,0.2,PHW,MNL,27,4,1.115843097,lose
1,0.491525424,0.5,HOU,NYK,29,10,1.11439717,win
1,0.813559322,0.816666667,CHI,ATL,49,20,1.347682121,win
1,0.830508475,0.833333333,BOS,MIL,46,21,1.176158941,win
1,0.542372881,0.55,KCK,CHI,12,2,1.221395823,win
1,0.949152542,0.95,DAL,NOH,3,0,1.266004415,win
1,0.677966102,0.683333333,DEN,BOS,17,6,0.871228845,lose
1,0.898305085,0.9,SAN,PHX,49,12,0.914790288,lose
1,0.254237288,0.266666667,LAK,CIN,42,4,1.099926416,lose
1,0.423728814,0.416666667,CIN,ATL,8,1,1.008959876,lose
1,0.033898305,0.033333333,SLB,BAB,8,0,1.412543823,lose
1,0.237288136,0.25,CIN,STL,32,11,1.072847682,win
1,0.559322034,0.566666667,IND,CLE,35,19,0.967064017,lose
1,0.152542373,0.15,ROC,BOS,20,7,1.039534417,lose
1,0.711864407,0.7,SAN,DET,26,5,0.962630087,lose
1,0.661016949,0.666666667,BOS,NJN,42,16,1.44889145,win
1,0.762711864,0.766666667,CHI,PHX,30,17,1.148592717,win
1,0.881355932,0.883333333,PHX,LAK,55,31,0.963520034,lose
1,0.13559322,0.133333333,SYR,ROC,20,2,1.136062613,lose
1,0.796610169,0.8,HOU,IND,19,6,0.907530048,lose
1,0.457627119,0.466666667,PHX,CHI,25,11,0.880698723,lose
1,0.559322034,0.55,ATL,WAS,33,7,1.111792032,win
1,0.762711864,0.766666667,DAL,POR,32,17,0.964323862,lose
1,0.644067797,0.65,LAC,UTA,20,19,1.196338139,win
1,0.813559322,0.8,IND,DET,42,19,1.241501105,win
1,0.966101695,0.95,MIL,WAZ,11,3,0.980132449,lose
0,0.728813559,0.733333333,DET,CHI,66,25,1.393966153,win
1,0.813559322,0.816666667,LAK,UTA,38,12,1.50789608,win
1,0.728813559,0.733333333,MIL,WAS,26,9,1.165063102,win
1,0.898305085,0.9,MIA,CHI,13,13,1.680227056,win
1,0.508474576,0.5,NOHJ,CLE,7,4,1.16163846,win
1,0.745762712,0.75,BOS,WAS,35,13,1.337958582,win
1,0.322033898,0.333333333,BAL,PHI,21,14,0.994134341,lose
1,0.983050847,0.966666667,DAL,HOU,33,22,1.153097003,win
0,0.86440678,0.866666667,CHA,ATL,13,7,1.230379032,win
1,0.457627119,0.466666667,CAP,BUF,3,1,1.234240863,win
1,0.593220339,0.6,DET,DAL,15,6,1.027367748,lose
1,0.881355932,0.883333333,PHI,SAC,12,5,1.390420451,win
1,0.644067797,0.65,CHI,BOS,44,32,0.993745403,lose
1,0.830508475,0.833333333,MIN,NYK,5,5,0.706271913,lose
1,0.440677966,0.45,DET,LAK,41,33,0.932897151,lose
1,0.389830508,0.4,BOS,SFW,20,4,0.830229841,lose
1,0.983050847,0.966666667,MEM,DET,2,1,1.274172185,win
1,0.983050847,0.983333333,NOH,POR,2,1,0.904737648,lose
1,0.576271186,0.583333333,WAS,LAK,16,6,1.202889825,win
1,0.389830508,0.4,CHI,CIN,8,5,1.148155157,win
1,0.796610169,0.8,DEN,SAC,28,7,1.159823399,win
1,0.983050847,0.966666667,HOU,DEN,44,9,0.957856714,lose
1,0.830508475,0.833333333,WAS,MIN,5,2,1.196338139,win
1,0.881355932,0.883333333,POR,LAK,51,27,1.225165565,win
1,0.949152542,0.95,HOU,GSW,38,16,1.041390728,lose
1,0.898305085,0.9,MIL,ATL,43,21,1.084679911,win
1,0.406779661,0.4,CIN,CLE,5,0,1.327921385,win
1,0.542372881,0.533333333,IND,SDC,5,0,1.113236857,win
1,0.186440678,0.183333333,NYK,BOS,107,65,1.493535163,lose
1,0.491525424,0.483333333,CHI,BOS,44,32,1.136062613,win
1,0.440677966,0.433333333,DET,LAK,41,33,0.898454748,lose
1,0.542372881,0.533333333,NOHJ,SDC,0,1,0.968323626,lose
1,0.847457627,0.833333333,SAN,LAK,44,24,1.350404708,win
1,1,1,UTA,SEA,42,15,0.797174393,lose
1,0.06779661,0.083333333,INO,MNL,11,3,1.600882999,win
1,0.13559322,0.15,FTW,SYR,22,4,1.045474615,lose
1,0.084745763,0.1,MIH,SYR,8,3,0.873208909,lose
1,0.440677966,0.45,KCO,BAL,1,0,1.283082479,win
1,0.677966102,0.666666667,GSW,POR,43,21,1.252391463,win
1,0.711864407,0.716666667,PHI,GSW,15,10,1.05960265,win
1,0.898305085,0.9,WAZ,SAN,1,4,0.951305027,lose
1,0.559322034,0.566666667,SDC,MIL,6,2,1.011247765,lose
1,0.406779661,0.416666667,NYK,POR,27,7,1.225165565,win
1,0.745762712,0.733333333,DEN,POR,41,14,0.737432987,lose
1,0.762711864,0.766666667,POR,ATL,24,10,1.141420068,win
1,0.101694915,0.116666667,SYR,ROC,20,2,1.195283477,win
1,0.627118644,0.616666667,PHX,SAN,48,17,1.30285899,win
1,0.406779661,0.4,NYK,CHI,59,19,1.300175699,win
1,0.661016949,0.666666667,DET,MIL,58,27,0.954674466,lose
1,0.983050847,0.966666667,LAK,MIA,13,1,1.024683924,lose
1,0.881355932,0.883333333,LAC,PHX,18,16,0.917901818,lose
1,0.220338983,0.216666667,PHW,NYK,47,14,1.024183348,lose
1,0.610169492,0.616666667,DAL,UTA,29,18,1.823046358,win
1,0.694915254,0.7,HOU,POR,44,13,1.14348786,win
1,0.949152542,0.95,MIA,BOS,19,11,0.927625354,lose
1,0.271186441,0.266666667,CIN,LAK,26,6,1.001210568,lose
1,0.491525424,0.5,KCK,MIL,11,5,1.422152965,win
1,0.745762712,0.75,UTA,CHA,11,0,1.172658468,win
1,0.847457627,0.85,CLE,CHI,41,27,0.760102716,lose
1,0.372881356,0.383333333,PHI,DET,64,27,1.125337259,win
1,0.949152542,0.933333333,ATL,CHI,50,23,1.17978906,win
1,0.813559322,0.816666667,ORL,ATL,17,4,1.074117755,win
1,0.813559322,0.8,CLE,ORL,16,6,0.825374695,lose
1,0.237288136,0.25,NYK,SYR,47,12,1.079386368,lose
1,0.983050847,0.966666667,POR,SAN,36,17,0.606134541,lose
1,0.559322034,0.55,LAK,SDC,11,3,1.245033112,win
1,0.389830508,0.383333333,DET,PHX,28,17,1.058543046,win
1,0.711864407,0.716666667,LAK,LAC,34,6,1.256580065,win
0,0.627118644,0.633333333,PHX,LAK,55,31,1.028335687,lose
1,0.525423729,0.516666667,SAN,IND,17,9,0.946334779,lose
1,0.593220339,0.583333333,WAS,BOS,35,20,1.044403431,lose
1,0.745762712,0.75,CHI,PHI,43,31,1.005925408,lose
1,0.593220339,0.6,ATL,GSW,18,11,0.64366907,lose
1,0.254237288,0.266666667,LAK,DET,70,15,1.526435784,win
1,0.389830508,0.4,SFW,NYK,17,10,0.980132451,lose
1,0.559322034,0.566666667,CHI,PHX,30,17,0.993200882,lose
1,0.949152542,0.95,CLE,ORL,16,6,0.919816608,lose
1,0.525423729,0.533333333,WAS,SAN,18,6,1.252391465,win
1,0.627118644,0.633333333,NYK,DET,76,25,0.941945472,lose
0,0.593220339,0.6,BOS,PHI,94,25,0.944705977,lose
1,0.966101695,0.95,UTA,MIL,13,8,1.244014266,win
1,0.813559322,0.816666667,HOU,POR,44,13,1.269351863,win
1,0.677966102,0.683333333,CHI,ATL,49,20,1.206316864,win
1,0.576271186,0.583333333,GSW,UTA,34,18,1.007358352,lose
1,0.389830508,0.383333333,CIN,SDI,8,1,1.099660798,win
0,0.118644068,0.133333333,SYR,BOS,55,19,1.355502323,win
1,0.525423729,0.516666667,MIL,CHI,56,22,1.375624493,win
1,0.949152542,0.933333333,POR,LAC,33,2,1.548609271,win
1,0.525423729,0.533333333,NYK,IND,46,10,1.153826809,win
1,0.576271186,0.566666667,SAN,HOU,41,16,0.934544895,lose
1,0.711864407,0.716666667,GSW,PHX,37,32,0.768897009,lose
1,0.847457627,0.833333333,MIN,UTA,13,13,1.208830023,win
1,0.813559322,0.816666667,NYK,CLE,48,13,0.931929215,lose
1,0.593220339,0.6,PHX,SEA,59,16,1.445280052,win
1,0.644067797,0.65,SAN,GSW,35,11,1.051849459,win
1,0.813559322,0.8,HOU,SAC,27,6,1.156877647,win
1,0.186440678,0.183333333,DET,MNL,12,4,0.94039735,lose
1,0.796610169,0.8,PHX,NJN,15,1,1.283082479,win
1,0.677966102,0.683333333,PHI,BOS,73,40,1.084085893,win
1,0.406779661,0.4,SFW,BAL,17,4,1.233069856,win
1,0.474576271,0.483333333,NOHJ,CLE,7,4,1.019337747,lose
1,0.796610169,0.783333333,GSW,PHI,24,5,0.809674634,lose
1,0.898305085,0.9,LAK,POR,73,20,0.997327756,lose
1,0.169491525,0.183333333,BOS,NYK,135,34,1.645882796,win
0,0.796610169,0.8,POR,HOU,38,22,1.081964393,win
1,0.355932203,0.366666667,LAK,SFW,26,9,1.32169376,win
1,1,1,ATL,ORL,22,5,1.06536136,win
1,0.491525424,0.483333333,PHX,MIL,33,13,1.030828956,lose
1,0.355932203,0.35,BAL,BOS,14,12,0.856207657,lose
1,0.711864407,0.7,UTA,PHI,14,4,1.186476124,win
1,0.898305085,0.883333333,DET,NYK,77,34,0.874579725,lose
1,0.169491525,0.183333333,SYR,BOS,55,19,1.0692354,win
1,0.389830508,0.383333333,MIL,SDI,8,0,1.253284116,win
1,0.508474576,0.5,SEA,MIL,41,8,1.181924427,win
1,0.06779661,0.066666667,SYR,TRI,3,1,1.715231789,win
1,0.576271186,0.583333333,UTA,SDC,5,5,1.090569909,win
1,0.86440678,0.866666667,SEA,LAK,53,31,1.306843266,win
1,0.440677966,0.45,BUF,CLE,14,3,1.117963578,win
1,0.745762712,0.75,SAC,SEA,23,16,1.418063969,win
1,0.440677966,0.45,GSW,BOS,13,12,0.993745403,lose
1,0.898305085,0.9,LAC,SAN,14,22,0.964064705,lose
1,0.542372881,0.533333333,PHX,DET,26,13,1.187202686,win
1,0.542372881,0.533333333,LAK,SDC,11,3,1.244612636,win
1,0.593220339,0.583333333,CLE,NYK,39,26,0.779079639,lose
1,0.610169492,0.616666667,WAS,BOS,35,20,1.104593712,win
1,1,1,NY,CHI,0,1,0.952128666,lose
1,0.983050847,0.983333333,WAZ,POR,2,5,1.12240974,win
1,0.711864407,0.7,SEA,LAK,53,31,1.110816779,win
1,0.86440678,0.866666667,SEA,NYK,29,11,1.739735099,win
1,0.576271186,0.583333333,WAS,MIL,27,14,0.918874172,lose
1,0.13559322,0.133333333,FTW,MIH,20,1,1.109583905,win
1,0.559322034,0.55,MIL,SEA,41,15,0.995211412,lose
0,0.779661017,0.783333333,SAN,PHX,49,12,1.266632706,win
1,0.389830508,0.4,SEA,ATL,28,11,1.15231788,win
1,0.491525424,0.5,CHI,ATL,49,20,1.166824345,win
1,0.644067797,0.65,CHI,MIL,48,22,1.13570903,win
1,0.474576271,0.483333333,BOS,WAS,35,13,1.085146641,win
1,0.661016949,0.666666667,HOU,LAK,31,25,1.146001019,win
1,0.406779661,0.4,BUF,CLE,14,3,1.343144468,win
1,0.779661017,0.783333333,CHI,PHX,30,17,0.993200882,lose
1,0.661016949,0.65,MIL,SAC,9,5,2.383503917,win
1,0.457627119,0.45,BOS,HOU,42,7,0.875863041,lose
0,0.06779661,0.083333333,MNL,ROC,27,3,1.010761589,lose
1,0.898305085,0.9,WAZ,PHX,4,1,0.907530047,lose
1,0.389830508,0.4,PHI,BOS,73,40,1.194536423,win
1,0.762711864,0.766666667,NYK,ORL,15,8,1.153826809,win
1,0.101694915,0.116666667,PHW,NYK,47,14,0.807167901,lose
1,0.542372881,0.533333333,IND,WAS,27,8,0.911751118,lose
1,0.610169492,0.616666667,SAN,DET,26,5,1.064143803,win
1,0.542372881,0.55,SEA,POR,57,15,1.086092716,win
1,0.644067797,0.65,DET,WAS,32,8,1.166019638,win
1,0.050847458,0.066666667,FTW,BOS,21,5,1.354888973,win
1,0.440677966,0.433333333,MIL,ATL,43,21,1.267412652,win
0,0.949152542,0.95,PHI,DET,64,27,1.306843266,win
1,0.576271186,0.566666667,PHX,BOS,27,11,0.804211242,lose
1,0.711864407,0.7,NJN,GSW,10,10,0.995941038,lose
1,0.762711864,0.75,DEN,GSW,35,10,1.008136234,lose
1,1,1,GS,MIA,0,1,0.857615895,lose
1,0.559322034,0.566666667,KCK,POR,11,11,0.965503608,lose
1,0.372881356,0.366666667,NYK,ATL,51,18,1.65731487,win
1,0.677966102,0.666666667,UTA,ATL,15,5,0.913682793,lose
1,0.898305085,0.9,PHI,BOS,73,40,1.069235401,win
1,0.86440678,0.85,PHI,SEA,27,15,0.953642384,lose
1,0.813559322,0.816666667,DAL,UTA,29,18,1.404856514,win
1,0.355932203,0.366666667,CHI,SFW,9,8,1.013546057,lose
1,0.847457627,0.833333333,CLE,NJN,39,10,1.504389341,win
1,0.610169492,0.616666667,SDC,PHX,6,6,0.888653422,lose
1,0.762711864,0.766666667,MIA,NYK,21,15,1.024683924,lose
1,0.271186441,0.266666667,CIN,BOS,26,25,0.944705977,lose
1,0.728813559,0.733333333,CHI,IND,40,7,1.228822773,win
0,0.627118644,0.633333333,NJN,MIL,27,18,1.172945393,win
1,0.966101695,0.95,MIN,IND,7,7,1.610217594,win
1,0.644067797,0.633333333,UTA,KCK,9,7,1.166824345,win
1,0.440677966,0.433333333,POR,GSW,59,8,0.950431468,lose
1,0.542372881,0.533333333,MIL,PHI,53,29,1.046959662,win
1,0.728813559,0.733333333,DET,CHI,66,25,1.124269576,win
1,0.728813559,0.733333333,CHI,NYK,59,16,1.066614726,win
1,0.593220339,0.583333333,CHI,BOS,44,32,1.012803532,lose
1,0.457627119,0.45,BUF,CLE,14,3,1.179481421,lose
1,1,1,NJ,MIA,2,2,1.396688744,win
0,0.881355932,0.883333333,ATL,DET,49,33,1.430463576,win
1,0.101694915,0.116666667,NYK,BAB,23,2,1.136385451,lose
1,0.491525424,0.483333333,LAK,PHX,84,17,1.150590268,win
1,0.372881356,0.383333333,BAL,LAK,15,10,1.509403973,win
1,0.796610169,0.8,DEN,PHX,32,16,0.98013245,lose
1,0.542372881,0.55,DET,POR,30,11,0.957856712,lose
1,0.542372881,0.55,NJN,IND,29,15,0.980132449,lose
1,0.762711864,0.75,HOU,CLE,26,9,1.470198677,win
1,0.491525424,0.5,DET,CLE,54,10,0.952128666,lose
1,0.423728814,0.416666667,BAL,CHI,9,7,0.822409987,lose
1,0.694915254,0.7,LAK,ATL,30,6,1.193204723,win
1,0.813559322,0.816666667,LAK,SAN,44,20,0.840113528,lose
1,0.610169492,0.616666667,DAL,BOS,11,6,0.993028929,lose
1,0.593220339,0.6,IND,DET,42,19,1.229054977,win
1,0.983050847,0.983333333,ORL,DET,14,9,0.889857091,lose
1,0.915254237,0.916666667,LAC,GSW,26,12,1.573370511,win
1,0.762711864,0.766666667,CLE,ATL,40,26,1.10614948,win
1,0.033898305,0.05,INJ,ROC,1,2,1.633554084,win
1,0.711864407,0.7,HOU,SAC,27,6,1.057221519,win
0,0.677966102,0.683333333,DET,BOS,63,49,1.32169376,win
1,0.237288136,0.25,SYR,PHW,59,14,1.084679911,win
1,0.525423729,0.516666667,MIL,ATL,43,21,0.828280943,lose
1,0.288135593,0.3,BAL,STL,19,3,0.980132451,lose
1,0.93220339,0.933333333,WAZ,SAN,1,4,0.980132449,lose
1,0.694915254,0.7,LAK,NJN,24,4,1.199565089,win
