RegularSeason,Season,Date,HomeTeam,AwayTeam,HistoryHomeWin,HistoryHomeLose,newFeature,HomeTeamWin
0,0.254237288,0.266666667,PHW,SYR,47,13,1.161079981,win
1,0.050847458,0.066666667,NYK,ROC,24,3,0.8961211,lose
1,0.813559322,0.816666667,CHI,CLE,49,18,1.702335308,win
1,0.762711864,0.75,PHX,LAC,33,11,1.196093837,win
1,0.966101695,0.966666667,CLE,LAK,18,15,0.980132452,lose
1,0.440677966,0.433333333,SEA,DET,35,11,1.182918474,win
1,0.694915254,0.7,NJN,IND,29,15,0.936891313,lose
1,0.949152542,0.95,UTA,PHX,33,18,1.17615894,win
1,0.898305085,0.883333333,DET,TRN,17,3,0.841760811,lose
1,0.542372881,0.55,ATL,KCK,6,4,1.063802295,win
1,0.93220339,0.916666667,CHA,MIL,15,9,0.819215181,lose
1,0.830508475,0.816666667,PHI,BOS,73,40,0.740797782,lose
1,0.372881356,0.366666667,CHI,LAK,39,14,1.29924534,win
1,0.762711864,0.766666667,NYK,CHI,59,19,0.963233615,lose
1,0.93220339,0.933333333,DEN,DAL,39,16,0.96756665,lose
1,0.508474576,0.516666667,SEA,ATL,28,11,1.044403431,lose
1,0.830508475,0.816666667,IND,SAC,13,3,0.750224838,lose
1,0.559322034,0.55,NJN,WAS,21,14,1.232590808,win
1,0.796610169,0.8,NJN,DET,33,18,1.109097246,win
1,0.983050847,0.983333333,TRN,PHI,10,9,1.293230318,win
1,0.847457627,0.85,SEA,LAK,53,31,1.028335687,lose
1,0.033898305,0.033333333,CHS,BAB,8,0,1.286423841,lose
1,0.101694915,0.116666667,BOS,NYK,135,34,1.437527595,win
1,0.694915254,0.683333333,GSW,DEN,37,11,0.995211412,lose
1,0.677966102,0.683333333,LAC,HOU,17,16,0.781043046,lose
1,1,0.983333333,SEA,CLE,31,6,1.148155157,win
1,0,0,CHS,BOS,9,1,1.796909484,win
1,0.474576271,0.466666667,CLE,GSW,25,6,1.987490806,win
1,0.627118644,0.616666667,DET,BOS,63,49,0.883196274,lose
1,1,0.983333333,CLE,NJ,1,1,0.92491372,lose
1,0.661016949,0.666666667,MIL,CHI,56,22,1.178999904,win
1,0.796610169,0.8,GSW,SAC,21,14,1.487097511,win
1,0.508474576,0.516666667,NYK,HOU,31,8,1.413652575,win
1,0.525423729,0.516666667,WAS,GSW,19,7,1.166019638,win
1,0.084745763,0.083333333,FTW,SYR,22,4,0.659054579,lose
1,0.610169492,0.6,HOU,DAL,37,14,0.914790287,lose
1,0.949152542,0.95,GSW,DEN,37,11,1.172945393,win
1,1,1,IND,ATL,53,12,0.98013245,lose
1,0.542372881,0.55,CHI,BOS,44,32,1.262862965,win
1,0.86440678,0.866666667,LAK,DAL,47,4,1.564772861,win
1,0.322033898,0.316666667,CIN,BOS,26,25,1.120151373,win
1,0.983050847,0.983333333,ATL,ORL,22,5,1.123566467,win
1,0.576271186,0.583333333,KCK,POR,11,11,1.154026918,win
1,0.830508475,0.816666667,SEA,IND,21,3,1.04139073,lose
1,0.881355932,0.883333333,CHI,CLE,49,18,0.999350733,lose
1,0.86440678,0.866666667,SEA,UTA,33,14,0.778735371,lose
1,0.06779661,0.066666667,TRI,FTW,5,0,1.217261269,win
1,0.796610169,0.783333333,POR,GSW,59,8,1.022138128,lose
1,0.644067797,0.633333333,ATL,BOS,42,29,0.949017134,lose
1,0.677966102,0.666666667,GSW,HOU,30,22,1.1408099,win
1,0.254237288,0.25,LAK,STL,36,9,1.114900662,win
1,1,1,IND,BOS,34,20,1.112582782,win
1,0.949152542,0.933333333,DAL,LAC,23,10,1.530382249,win
1,0.694915254,0.7,NJN,DEN,17,7,0.98013245,lose
1,0.152542373,0.15,ROC,FTW,37,8,1.055527255,win
1,0.06779661,0.066666667,FTW,PHW,27,1,1.652223278,win
1,0.13559322,0.15,NYK,BOS,107,65,1.100499595,lose
1,0.271186441,0.283333333,SFW,SYR,2,3,0.931730849,lose
1,0.050847458,0.066666667,ROC,PHW,22,3,1.643163225,win
1,0.847457627,0.85,MIL,TRN,17,4,1.230379032,win
1,1,1,BOS,NOK,1,0,1.421192053,win
1,0.13559322,0.15,BOS,FTW,17,2,1.244014266,win
1,0.915254237,0.916666667,DAL,DET,11,11,1.008542086,lose
1,0.796610169,0.8,IND,ATL,53,12,1.025720004,lose
0,0.525423729,0.533333333,SEA,LAK,53,31,1.300560367,win
1,0.779661017,0.766666667,NJN,SAC,9,4,1.159823399,win
1,0.050847458,0.05,BOS,NYK,135,34,1.568211924,win
1,0.593220339,0.6,NYK,IND,46,10,1.113786876,win
1,0.745762712,0.733333333,GSW,ATL,22,7,1.197939661,win
1,0.508474576,0.516666667,ATL,KCK,6,4,0.725552594,lose
1,0.830508475,0.833333333,DET,PHI,52,23,1.521784593,win
1,0.915254237,0.916666667,PHX,MIL,33,13,1.172945393,win
1,0.762711864,0.75,POR,DEN,43,11,1.937989164,win
1,0.593220339,0.583333333,NYK,CLE,48,13,1.281711668,win
1,0.847457627,0.833333333,MIL,ATL,43,21,0.8961211,lose
0,0.677966102,0.683333333,HOU,POR,44,13,1.176158941,win
1,0.06779661,0.083333333,ROC,SYR,17,4,1.511037529,win
0,0.406779661,0.416666667,CHI,LAK,39,14,1.209850995,win
1,0.406779661,0.416666667,PHX,SEA,59,16,1.150590268,win
1,0.372881356,0.366666667,BAL,SDI,8,0,1.102649008,win
1,0.440677966,0.433333333,SEA,POR,57,15,1.04772779,lose
1,1,1,WAZ,DET,7,5,1.397596272,win
1,0.847457627,0.833333333,BOS,TRN,14,1,1.071611479,win
1,0.559322034,0.55,KCK,UTA,13,2,1.288174077,win
1,0.677966102,0.683333333,LAK,IND,30,1,1.120151373,win
1,0.508474576,0.516666667,PHI,GSW,15,10,0.947461368,lose
1,0.474576271,0.466666667,PHX,NOHJ,4,1,1.184326711,win
1,0.881355932,0.883333333,MIN,DEN,21,5,1.450596025,win
1,0.474576271,0.466666667,POR,NYK,28,9,1.085685176,win
1,0.745762712,0.75,ATL,HOU,30,8,1.033112582,lose
1,0.93220339,0.916666667,LAC,SEA,18,20,1.417691581,win
1,0.033898305,0.033333333,PRO,ROC,0,1,0.618237392,lose
1,0.440677966,0.45,ATL,CLE,52,16,1.342355311,win
1,0.847457627,0.85,ORL,DET,14,9,1.239035361,win
1,0.830508475,0.816666667,SEA,BOS,26,17,1.897703254,win
1,0.169491525,0.166666667,PHW,BOS,48,17,1.247441301,lose
1,0.389830508,0.383333333,BAL,LAK,15,10,0.98013245,lose
0,0.288135593,0.3,CIN,BOS,26,25,1.229620708,win
1,0.983050847,0.983333333,PHI,CHB,2,1,1.100764138,win
1,0.610169492,0.616666667,DAL,KCK,7,3,1.005925408,lose
0,0.355932203,0.366666667,CHI,LAK,39,14,0.962311859,lose
1,0.711864407,0.7,UTA,LAK,35,18,1.360183809,win
1,0.881355932,0.883333333,POR,PHI,23,8,1.53642384,win
1,0.542372881,0.533333333,NJN,ATL,29,12,0.838426553,lose
1,0.542372881,0.55,SDC,PHI,2,4,1.055527255,win
1,0.847457627,0.85,POR,CLE,28,6,1.764238414,win
1,0.220338983,0.216666667,STL,MNL,25,5,1.477513095,win
1,0.406779661,0.416666667,LAK,SFW,26,9,1.277142284,win
0,0.86440678,0.866666667,CHI,UTA,19,9,1.045474615,lose
1,0.762711864,0.75,DAL,NYK,14,8,1.016433651,lose
1,0.694915254,0.683333333,LAK,CLE,27,7,1.09544215,win
1,0.576271186,0.566666667,DAL,LAK,22,26,0.889658686,lose
1,0.457627119,0.466666667,CHI,KCO,11,1,1.293774835,win
1,0.322033898,0.316666667,DET,BAL,16,10,0.806438091,lose
1,0.677966102,0.683333333,SAN,UTA,39,10,1.276021491,win
1,0.983050847,0.966666667,SAC,WAZ,6,0,1.265261888,win
1,0.423728814,0.416666667,HOU,NYK,29,10,0.806438091,lose
1,0.610169492,0.6,WAS,NYK,25,20,1.176158941,win
1,0.644067797,0.633333333,SEA,PHX,61,28,0.826986756,lose
1,0.711864407,0.7,PHI,NYK,66,31,1.050863659,win
1,0.983050847,0.983333333,POR,CHI,26,17,0.847233133,lose
1,0.457627119,0.45,CHI,GSW,27,10,1.116606588,win
1,0.762711864,0.766666667,CHA,SEA,7,4,0.840113528,lose
1,0.711864407,0.716666667,DEN,SEA,38,12,1.130922058,win
1,0.220338983,0.233333333,CIN,STL,32,11,0.907530048,lose
1,0.457627119,0.45,SEA,DET,35,11,1.020971304,lose
1,0.966101695,0.966666667,DEN,MIN,21,6,1.234240863,win
1,0.610169492,0.616666667,GSW,WAS,15,5,1.390006018,win
1,0.711864407,0.716666667,NYK,MIL,43,24,1.410796709,win
0,0.881355932,0.883333333,NYK,MIA,22,5,1.7922422,win
1,0.576271186,0.566666667,HOU,GSW,38,16,0.851167654,lose
1,0.644067797,0.633333333,HOU,SAN,44,18,1.114255838,win
1,0.237288136,0.25,DET,CIN,43,13,1.398130114,lose
1,0.93220339,0.933333333,SEA,GSW,53,18,1.37218543,win
1,0.711864407,0.716666667,CHI,MIL,48,22,1.166019638,win
1,0.118644068,0.116666667,NYK,SYR,47,12,1.182918472,win
1,0.254237288,0.25,STL,CHP,4,1,1.234240863,win
1,0.305084746,0.3,NYK,PHI,66,30,1.14977076,win
1,0.322033898,0.316666667,LAK,PHI,49,17,0.925068831,lose
1,0.610169492,0.616666667,POR,MIL,17,14,0.84011353,lose
1,0.796610169,0.8,UTA,MIA,12,4,0.9665195,lose
1,0.220338983,0.216666667,BOS,PHW,59,6,0.922477602,lose
1,0.355932203,0.35,SDI,SEA,9,3,1.194184364,lose
1,0.508474576,0.5,BOS,BUF,21,2,1.15567856,win
1,0.13559322,0.15,FTW,MIH,20,1,1.372185431,win
1,0.322033898,0.333333333,NYK,LAK,30,28,1.042694097,win
1,0.084745763,0.1,INO,MIH,9,2,1.446862186,lose
1,0.949152542,0.95,CLE,MIA,18,9,1.055527251,lose
1,0,0,DTF,PIT,2,0,1.225165563,lose
1,0.779661017,0.766666667,DEN,PHX,32,16,0.845867731,lose
1,0.644067797,0.65,BOS,PHI,94,25,1.10614948,win
1,0.338983051,0.35,NYK,STL,27,13,1.267000485,win
1,0.86440678,0.85,BOS,CLE,50,13,0.997031286,lose
1,0.576271186,0.583333333,NJN,NYK,37,17,1.036678555,lose
0,0.627118644,0.633333333,DET,NYK,77,34,1.170307404,win
1,0.627118644,0.616666667,SEA,ATL,28,11,1.265261888,win
1,0.593220339,0.6,DAL,IND,11,2,1.022138128,lose
1,0.813559322,0.816666667,MIN,MIL,9,3,1.12240974,win
1,0.593220339,0.6,POR,LAK,51,27,0.896462608,lose
1,0.983050847,0.983333333,DET,TRN,17,3,1.270542065,win
1,0.627118644,0.633333333,KCK,DAL,5,4,1.209850995,win
1,0.677966102,0.666666667,UTA,SEA,42,15,1.738348119,win
1,0.610169492,0.6,BOS,IND,44,15,1.158338349,win
1,0.338983051,0.35,LAK,STL,36,9,1.014725361,lose
1,0.559322034,0.566666667,ATL,NJN,31,7,1.327921385,win
1,0.881355932,0.883333333,SAN,POR,40,12,1.120151372,win
1,0.711864407,0.716666667,PHI,SEA,27,15,1.163907285,win
1,0.728813559,0.733333333,MIN,CHA,6,4,1.266004415,win
1,0.813559322,0.816666667,PHI,NYK,66,31,0.763926762,lose
1,0.898305085,0.9,SAN,VAN,8,2,1.193979528,win
0,0.745762712,0.75,PHI,CHI,55,23,0.808998213,lose
1,0.86440678,0.85,SEA,GSW,53,18,1.44137125,win
1,0.559322034,0.55,SAN,POR,40,12,1.169835505,win
1,0.966101695,0.966666667,HOU,NYK,29,10,1.574152115,win
1,0.881355932,0.883333333,CLE,LAK,18,15,1.193979528,win
1,0.762711864,0.766666667,SEA,PHX,61,28,1.277142284,win
0,0.661016949,0.666666667,HOU,BOS,23,19,1.084085893,win
1,0.915254237,0.916666667,PHX,CLE,30,5,1.225165564,win
1,0.966101695,0.966666667,MIL,HOU,21,10,0.993558922,lose
1,0.711864407,0.716666667,BOS,PHI,94,25,1.085685176,win
1,0.457627119,0.45,CLE,BUF,12,6,0.913000092,lose
1,0.983050847,0.983333333,GSW,UTA,34,18,1.402934683,win
1,0.745762712,0.75,SAC,LAK,20,16,0.801926549,lose
1,0.254237288,0.266666667,SYR,NYK,63,6,1.44949165,win
1,0.610169492,0.616666667,SAN,HOU,41,16,1.462164804,win
1,0.694915254,0.7,SAC,POR,25,13,1.17615894,win
1,0.542372881,0.55,POR,NJN,21,3,1.327921385,win
1,0.915254237,0.916666667,DET,PHX,28,17,0.5765485,lose
1,0.661016949,0.65,SAN,IND,17,9,1.267412652,win
1,0.610169492,0.616666667,IND,SEA,18,8,0.969119727,lose
1,0.830508475,0.833333333,NYK,WAS,32,6,1.202889826,win
1,0.525423729,0.516666667,DET,NJN,38,10,1.37218543,win
0,0.542372881,0.55,ATL,WAS,33,7,1.015990954,lose
1,0.508474576,0.5,CLE,BUF,12,6,0.949974529,lose
1,0.93220339,0.933333333,CHI,SEA,38,15,0.869472336,lose
1,0.93220339,0.933333333,CLE,BOS,43,32,0.952128666,lose
1,0.847457627,0.85,GSW,SAC,21,14,1.127152318,win
1,0.610169492,0.616666667,WAS,NYK,25,20,0.965718738,lose
1,0.796610169,0.8,CHA,MIA,12,7,0.968735561,lose
1,0.711864407,0.716666667,BOS,IND,44,15,0.825954313,lose
1,0.86440678,0.866666667,POR,LAC,33,2,1.270542065,win
1,0.830508475,0.833333333,POR,SEA,55,16,0.998283052,lose
1,0.813559322,0.816666667,GSW,SAN,31,15,0.874172186,lose
1,0.93220339,0.933333333,CHA,IND,16,7,1.196338139,win
1,0.762711864,0.75,POR,WAS,11,5,1.160156777,win
1,1,1,DET,MIN,9,3,1.551876382,win
1,0.610169492,0.6,NJN,ATL,29,12,1.1408099,win
1,0.796610169,0.783333333,DET,WAS,32,8,0.967880794,lose
1,0.677966102,0.683333333,DAL,BOS,11,6,0.823311258,lose
1,0.796610169,0.8,CHI,CLE,49,18,0.9224776,lose
1,0.728813559,0.716666667,CHI,DET,55,29,1.083304287,win
1,0.237288136,0.25,BOS,DET,98,22,1.053642384,lose
1,0.966101695,0.95,MEM,NYK,1,3,0.996467992,lose
1,0.576271186,0.566666667,KCK,GSW,10,9,1.023373588,lose
1,0.423728814,0.416666667,CLE,BOS,43,32,0.78410596,lose
1,0.694915254,0.7,BOS,DET,98,22,1.197939663,win
1,0.610169492,0.616666667,BOS,KCK,12,1,1.288941304,win
1,0.220338983,0.233333333,PHW,BOS,48,17,1.143487859,win
1,0.796610169,0.783333333,WAS,CHA,9,5,1.388520972,win
1,0.440677966,0.45,PHX,GSW,69,14,1.036140019,lose
1,0.983050847,0.966666667,ORL,BOS,17,9,0.843658312,lose
1,0.101694915,0.116666667,MIH,INO,3,1,1.470198675,win
1,0.661016949,0.666666667,IND,DET,42,19,0.92921648,lose
1,0.576271186,0.583333333,PHX,HOU,37,14,1.269351863,win
1,0.694915254,0.7,POR,DAL,35,11,0.992085285,lose
1,0.661016949,0.666666667,UTA,MIL,13,8,0.770890692,lose
1,0.86440678,0.85,SAN,WAZ,5,2,0.996467992,lose
1,0.508474576,0.516666667,NYKN,IND,2,0,1.057005584,lose
1,0.322033898,0.333333333,STL,DET,44,3,1.270542065,lose
0,0.796610169,0.8,SEA,DEN,44,13,0.996467992,lose
1,0.542372881,0.533333333,ATL,MIL,49,23,1.186476124,win
1,0.983050847,0.983333333,SAN,MEM,9,1,1.69536424,win
1,0.508474576,0.5,BOS,PHX,30,9,0.994337269,lose
1,0.728813559,0.733333333,NYK,ATL,51,18,0.879891631,lose
0,0.644067797,0.65,UTA,DEN,45,10,1.130035062,win
1,0,0.016666667,NYK,WCP,9,2,1.297234124,win
1,0.93220339,0.916666667,PHI,MEM,2,2,0.962311859,lose
1,0.406779661,0.416666667,PHX,PHI,29,7,1.029759409,lose
1,0.86440678,0.866666667,TRN,NJN,6,5,0.955000849,lose
1,0.93220339,0.933333333,HOU,MEM,4,3,1.012803532,lose
1,0.423728814,0.433333333,HOU,CIN,2,0,1.060691282,win
1,0.983050847,0.983333333,PHX,MIN,21,6,1.208830023,win
1,0.389830508,0.4,LAK,BOS,55,27,1.267412652,win
1,0.745762712,0.733333333,NJN,LAC,13,3,1.243451615,win
1,1,1,CLE,PHI,36,25,1.682868926,win
1,0.305084746,0.316666667,BOS,PHI,94,25,1.339514351,win
1,0.762711864,0.766666667,CHA,CLE,16,6,0.968323626,lose
1,0.525423729,0.516666667,NOHJ,PHX,5,3,1.150590268,win
1,0.220338983,0.233333333,CIN,SYR,13,7,1.052352736,win
1,0.576271186,0.583333333,BOS,DET,98,22,0.725552594,lose
1,0.542372881,0.533333333,ATL,NJN,31,7,1.029139072,lose
1,0.627118644,0.633333333,IND,NYK,43,15,1.17615894,win
1,0.694915254,0.7,CLE,BOS,43,32,1.201007367,win
1,0.406779661,0.416666667,MIL,DET,60,13,1.455348185,win
1,0.627118644,0.616666667,LAK,DAL,47,4,0.876960613,lose
